V1,V2,V3,V4
-0.067996782,-0.356397104,-0.049649481,0.445450318
-1.560890617,-0.211778266,0.003501918,0.657925232
-0.452862901,-0.746790804,-0.027986534,0.456303576
-0.010320424,-0.66355419,-0.718262297,-0.749525718
-0.350600476,0.363208887,-0.006231291,-0.060709855
0.321694064,-0.032060232,0.020379806,-0.256617382
0.101086559,0.216465684,-0.173495576,-0.009217585
1.856064379,0.387368767,0.012172644,-0.056900621
0.650870934,0.811433931,-0.071825801,1.289273883
0.216809558,0.804399745,-0.836512345,0.733251835
0.263103802,0.426779018,0.190028862,0.66677064
0.089310673,0.374791518,0.007139394,0.481615111
0.030485377,0.706248035,-0.126470439,0.262762341
0.010376489,0.375011237,-0.8970367,0.122023883
0.003143578,0.155479768,0.771021844,0.283485755
0.026576642,0.164272126,-0.426974431,0.526007838
0.062280716,-0.04513374,0.000720602,0.300594758
0.025575379,0.152595528,-0.033298415,0.311214007
0.604191814,0.094876134,0.287635076,0.163084352
-0.044817196,0.651574807,-0.143058537,0.470308645
-0.025155818,-0.45476202,-0.20628695,0.194926261
0.047554882,-1.080941225,-0.115329495,0.991115259
-0.146699346,-0.374857162,0.03950951,1.973037226
0.333208231,-0.260098607,-0.069816821,2.201420515
0.149135593,0.044724041,-0.507223946,2.26586818
0.049953297,0.406210578,0.075694334,2.342465224
0.032175013,0.243308657,-0.066885374,2.030625453
-0.009281182,0.146920647,-0.014188233,1.603653995
-0.328544205,0.062382122,-0.008613221,1.355149761
-0.048356214,-0.563037334,-0.018768066,1.258992806
0.067493281,-0.546199644,-0.111162612,1.544187863
0.023025294,-0.142537454,0.631066365,2.043814444
0.007802875,0.049823501,-0.226141163,2.398646789
-0.959833817,0.137168894,0.067699813,2.435188873
-0.383409689,-0.45682699,-0.033704482,2.331336701
-0.140036028,-0.508358879,-0.43112813,2.471975957
-0.04618569,-0.395804967,-0.078969621,2.705263422
0.250040777,-0.251818803,-0.05592171,2.815926456
0.070715431,0.032174873,0.019930065,3.022110321
-0.023515483,0.187440283,-0.091109674,2.861657702
0.07929521,0.079187911,0.008938575,2.535033042
0.026671859,0.090368392,-0.014843407,2.424379455
-0.247315154,0.063349444,-0.007897191,2.251813253
0.097085013,-0.123583619,-0.007605464,2.100872595
-0.030147929,-1.431243602,-0.140269286,2.248614409
-0.027918343,-0.883342108,0.019082237,2.705118947
-0.119859139,0.675284108,-0.020740926,3.373073805
-0.036005728,0.245654833,-0.003219259,2.864475082
0.11156971,0.102453363,0.067876989,2.466702698
0.03251942,0.123785191,-0.071511542,2.317342782
0.017248988,0.084500059,0.013746842,1.049801613
-0.004632263,0.010061834,-0.265037867,1.061486704
1.274156188,0.025705649,0.113037868,1.164488422
0.771231859,-1.136256597,-0.053805261,1.019490987
0.240279279,0.074439407,-0.574821602,1.460427482
0.096185888,0.234550399,-0.098371777,1.548187687
0.115612126,0.116453104,-0.06759582,1.319422061
0.046930696,0.128488933,-0.324280854,1.184681876
-0.027672863,0.118098849,0.086065302,1.175963383
-0.009807177,0.044458814,-0.046220021,0.911202369
0.03507,0.132148932,-3.310307123,0.857927509
0.020643976,0.090033307,1.508621027,2.127093799
-0.055906372,0.066111443,-0.651564649,2.617223619
-0.010021103,-0.063229398,0.217831557,0.098138826
-0.107855519,-0.054436981,-0.33782809,0.223514913
-1.00608079,-0.065639786,0.251869901,0.08281529
-0.340464119,-0.545351627,-0.165419402,0.077394162
-0.029329918,-0.456096705,-0.521457733,0.429939781
-0.001311676,-0.251846558,0.061457778,0.882150303
0.316571167,-0.142994844,0.050281896,0.679664318
0.642788332,-0.090626994,0.027442295,0.718023982
0.222277993,0.352222105,-0.163778696,0.746008365
0.048709768,0.317648375,-0.752737998,0.581274147
0.016498599,0.20382333,-0.385174665,0.700623467
-0.298665397,0.075398482,0.107803447,0.716868585
-0.101231022,-0.963062358,-0.056990877,0.732239694
-0.034385079,-0.55931009,-0.1627131,1.145432219
-0.011106211,-0.313213962,0.159068592,1.449245156
0.127392531,-0.169119864,-0.101817477,1.619612474
-0.918392319,-0.014810284,0.152839131,1.679778947
-0.268837074,-0.451624399,-0.153253078,1.669169631
-0.106916171,-0.295549492,-0.296620389,1.662543042
0.013672725,-0.252510604,-0.564142165,3.188375068
0.005157739,-0.111024289,0.19853213,3.407337734
-0.109263305,-0.034587895,-0.047172325,3.383808735
0.029791814,0.899963983,0.303214637,4.358528366
-0.03035484,0.470282852,-0.185423534,3.847440402
0.004012956,0.486906437,1.879037579,3.473192035
-0.019374379,0.253246516,-0.924850544,3.841820808
-0.01745295,0.469906752,0.421003719,3.909965853
-0.005772811,0.229021709,0.653565716,3.630811263
0.689092194,0.134946672,-0.306861526,3.239127427
0.26700081,0.474950425,0.000986831,3.140036041
0.090493493,0.414770205,-0.417782473,2.659021796
0.4904546,0.395749518,-0.18263384,2.21703039
0.16623202,0.251749953,0.046669804,1.983132973
0.053707767,0.23403109,-0.19589812,1.701818752
-0.072539514,0.213259939,0.010895973,1.428891559
-0.02411942,0.063004217,0.001905525,1.1965902
-0.008016232,0.711597957,-0.031119517,0.525482841
-0.034474308,0.350126475,0.013137683,1.506768192
-0.712881573,0.200612682,0.009186811,1.207473568
-0.241889868,-0.488339508,-0.020207164,1.047896339
-0.081831636,-0.393223243,-0.320896095,1.341496789
-0.033898297,-0.148283799,0.03040817,1.603610951
-0.098127623,-0.09195881,0.045957272,1.695355307
-0.15673625,-0.096251648,-0.030955602,1.680001738
-0.064491752,-0.237400303,-0.093400287,1.701698148
0.231321174,-0.165343808,0.18318539,0.566842551
0.07875736,0.061199755,-0.026552942,0.712009732
-0.408473729,0.127001243,-0.093535897,0.899182695
-0.111821302,-0.163234276,0.008632323,1.599115993
-0.046884673,-0.17777031,-0.194820935,1.418206829
1.263814038,-0.124895275,0.040864869,1.606610024
0.425266951,0.541896651,-0.017898009,1.614258222
0.144113996,0.503155516,0.747519347,1.750042048
0.049576413,0.337956969,0.318273806,1.582957133
0.01916388,0.061813854,0.55061503,1.395883739
0.006509137,0.042567148,-0.281492819,1.494939271
0.002219833,0.069313833,0.087032413,1.535544869
-0.000306453,0.034291086,-0.047816051,1.526890706
-0.017038646,-0.059928276,0.021459098,1.741056103
-0.01100251,-0.035010553,-0.041778102,1.694059095
-0.169884191,0.129883963,-0.002661859,1.64434782
-0.072312916,-0.075919799,-0.107478429,1.485094178
-0.05372281,-0.112053996,-0.435612987,1.49831282
-0.026367972,0.129484282,0.067807281,1.6805699
-0.017763484,0.081732723,-0.054142283,1.536334802
-0.006306637,0.08163099,-0.42377481,1.441992314
