V1,V2,V3,V4
0.069023205,-0.303904247,0.151855228,0.05874399
-0.013751325,-0.253376878,0.11123081,-0.190488611
-0.007042934,-0.191160051,0.097359686,-0.013697194
-0.003607138,0.39385424,0.3032682,-0.191762983
-0.542137131,0.267448727,-0.199012878,0.169512765
-0.172271683,1.323124544,-0.10515729,-0.610220024
-0.066577488,0.82804296,0.165199913,-0.124953503
-0.058562967,0.504565141,0.204580424,-0.262085357
-0.030498695,0.319864781,-0.451273666,-0.03036414
-0.002718656,1.599117656,-0.466552947,0.312223861
-0.00317765,1.109169522,-0.452043692,-0.110954022
-0.003057929,0.782453237,-0.441850273,0.063576577
-0.308477756,-0.598154724,-0.62429026,0.160816678
-0.140934599,-0.558009167,-0.614960257,0.461946493
-0.071991529,-0.716551935,-0.499036057,0.344155977
-0.034804018,-0.53595866,-0.474324618,0.361517109
-0.373547892,-0.140065049,-0.452441821,0.320573534
0.258466395,-0.296069952,-0.447043953,0.221853872
0.132744828,-0.305499492,-0.640232559,0.268511563
0.062184785,-0.283435603,-0.69457821,0.29234286
0.867245053,-0.233483812,-0.71566812,0.364318378
0.444162435,-0.617925222,-0.678455323,0.364109472
-0.077806735,-0.536780642,-0.884517923,0.290949516
-0.046504048,-0.413893883,-1.194203753,0.469228155
-1.222067821,-0.312089545,-1.168602034,0.522329565
-0.510336245,-0.949464462,-1.208693991,0.493942098
-0.268599688,-1.406042115,-0.973188397,0.6249215
-0.17851046,-1.118395283,-0.864026544,0.569554165
0.031928027,-0.871822293,-1.170487543,0.52448459
-0.433739171,-0.620635769,-1.088516824,0.586421899
-0.206795699,-0.549713514,-1.078421461,0.491874851
-0.985727385,-0.436992875,-0.963551628,-0.06048992
-0.533886888,-0.8919451,-0.89363435,0.619624979
-0.44806709,-0.899904354,-0.585124189,0.92218586
0.082994805,-0.859645596,-0.538216776,0.227360664
0.593429805,-0.642582194,-0.406681341,0.425138408
0.300358862,-1.900575315,-0.419664973,0.280610855
0.213258775,-1.531357145,-0.539020085,0.462741529
0.108640421,-1.176545306,-0.599500942,1.553631034
0.073972758,-0.833233821,-0.650100157,0.100794852
-0.004781899,-0.621218526,-0.664318084,0.54593951
-0.501014731,-0.709711137,-0.671007616,0.245178441
