V1,V2,V3,V4
0.019328042,0.575757955,-1.037742475,-0.142532506
-0.004520872,-0.180157538,0.104196571,-0.617255961
-0.398523677,0.028775018,-0.322698046,-0.179688471
-0.084873051,0.349984333,-0.781009562,-0.279905274
0.009158151,-0.607207796,-0.34467717,-0.183018915
0.004993673,0.164014633,-0.803755009,0.426161054
-0.150365541,0.107615629,0.37755323,-0.18345916
0.001909064,3.295206676,0.347865443,-0.350838649
0.000208287,-0.971517826,-1.011733229,-1.19280821
0.007710643,0.251808299,-0.614185111,0.44704838
0.004784198,-0.191558318,-0.727694202,-0.28179536
-0.154115233,0.309474516,-0.589675807,-0.007867837
-0.017989302,0.047192641,-0.689391071,-0.420651745
-0.024956976,-0.061951234,-0.551801898,0.386305442
0.366601199,-0.001852012,0.59633898,-0.156221788
0.090925205,-0.370754591,-1.027258241,0.441463187
0.013174413,-0.064227701,-1.038168545,0.403788438
-0.093076334,0.007528089,-0.218451697,0.064683821
-0.013459916,-0.074368886,-0.808222366,-0.16044595
-0.001540014,-0.011433321,-0.647980685,-0.182510127
-0.176917472,0.033428572,-0.69129288,-0.289218854
1.073465501,-0.216272209,-0.716696321,-0.373147439
0.161551606,-0.797481356,-0.383485172,-0.449267682
0.508094107,0.46516132,0.705490687,0.44908215
-0.064240859,-0.535575696,-1.013581005,-0.395953096
0.428370962,0.364198341,-0.093965262,0.337191617
-0.19006014,-0.463635783,-0.582416573,-0.513151348
-0.055135998,0.798497223,-0.876548481,-1.072114904
0.007978958,-0.291862173,-0.354043342,-0.937991135
0.001166296,0.075917134,-0.761057563,-0.030368188
-1.311040637,0.315906154,-1.191988627,0.101343734
-0.324956146,-1.152028603,-0.666948581,-0.301637705
0.011764849,-0.121658095,-0.020458387,0.772111758
0.911849035,0.08148423,-0.676178747,-0.071187327
0.20858808,-0.747475991,-0.026164592,-0.206951539
0.028093287,0.495822259,-0.507196152,0.444955077
0.054600683,-0.162119563,-0.43844025,-0.515341172
-0.141734975,0.001544534,-0.753602924,-0.08383922
-0.007262237,-0.160285451,-0.421343697,0.054863786
-0.245702989,0.740864087,-0.726725294,0.731930041
-0.035574154,-0.610654333,-0.67351544,-0.483559797
-0.005373891,0.118100801,-0.526136561,0.441164263
0.050823618,-0.01715862,-1.626167671,-0.168628604
0.00457767,0.197044266,0.325551921,-0.003971179
0.174329341,-0.059259764,-0.9528832,-0.369379787
0.024478673,-0.074339999,-0.549931677,0.063767055
0.062082769,0.006024131,-0.707116864,-0.103974489
0.057659122,0.089380759,-0.706016093,-0.141275337
-0.615492256,0.229692817,-0.660292646,-0.22773672
-0.089108665,-0.009246911,-1.171466451,-0.396435939
-0.012896948,-0.071982991,-0.574238557,-0.181237312
-0.049092865,0.008633826,-0.613336291,0.019175972
-0.006530413,0.130782701,-0.731595126,-2.187471608
-0.309312122,-0.004728984,-0.564168801,-0.583386778
-0.027578566,-0.254565769,-0.715560385,-0.24511562
0.009254893,0.013072172,-0.073964079,-0.125169232
0.004052016,0.110430689,-0.845500158,-0.183142645
1.519591915,-0.034397162,0.089758023,-0.27920641
0.224388096,-1.357838309,-0.729579898,0.003123202
0.032518713,0.176871045,0.234975053,0.763963402
-0.034556665,-0.11660216,-0.729063973,-0.169675588
-0.002379736,0.058871273,-0.671723745,-0.073829074
-0.089310309,-0.018024354,-0.683596872,-0.138538602
0.192788755,-0.057826081,-0.447146626,-0.126486373
0.000747867,-0.131051574,-0.737636992,-0.097109704
0.000506238,0.120698881,-0.412271037,-0.241137208
0.788231826,-0.03821298,-1.008571853,-0.298570458
0.271910176,-0.619419139,-0.579118702,-0.090083605
0.040797355,-0.139006734,-0.077992948,0.418631327
0.268668392,-0.270105358,-0.222194962,-0.047030698
0.038882874,-0.138635835,-0.237746137,0.156600567
0.055920011,-0.055948276,-1.030789819,-0.002217322
0.008097066,-0.022342147,-0.671114498,-0.033527264
-0.073057136,-0.229898998,-0.328550232,-0.065269713
-0.002611807,-0.034531894,-0.681187729,0.056982827
0.081270145,-0.00251522,-0.683084296,-0.883659633
0.007620853,-0.092638162,-0.715881838,-0.315624166
-0.130954591,0.281489798,-0.673251097,-0.0760309
-0.033696441,-0.193019162,-0.602044507,-0.426825764
-1.352624089,-0.02936434,-0.917095886,-0.006728897
-0.218279997,-1.008505236,-0.622167895,-0.119087096
-0.155933923,0.108551712,0.939102804,0.604631127
0.804611526,-1.326382848,-1.097025512,-0.100208541
0.098471292,-0.116266556,-0.555666455,0.778347496
-0.353057175,0.027874402,-0.443809605,0.197136572
0.014924295,-0.250283112,-0.812458493,-0.135587471
0.001622938,-0.277964139,-0.574994324,0.122165761
0.000246458,-0.362959253,-4.408999139,0.170471235
0.000707026,0.166136546,0.303150696,0.420121684
0.001019414,-0.225434413,-0.947564131,-0.203740576
-0.005102459,0.096852602,-0.672152206,0.153360774
0.086277189,-0.031412465,-0.83938843,-0.315085755
0.02681753,-0.054664968,-0.541166663,-0.076874045
-0.008306232,-0.058181808,-0.698081214,-0.248515954
-0.001706725,0.145989207,-1.441976234,0.775050744
-0.084468926,-0.04903306,-0.587247887,-0.336142655
-0.010014221,-0.053711099,-0.708821148,-1.351526956
0.038785209,0.007097374,-0.647639019,-0.426811817
0.033173594,-0.052507474,-0.725501272,-0.256984057
0.028034454,-0.011708066,-0.672947066,0.005712908
0.003856206,-0.041282695,-0.689012948,0.620051016
0.394147022,0.036458588,-0.818683163,-0.256955991
0.056177209,-0.382020097,-0.614808545,-0.197943416
0.008136327,0.06285597,-0.48377539,0.325314154
-0.002621383,-0.025279018,-0.742966204,-0.13064691
-0.000325872,0.015784451,-0.194142631,0.120954202
-0.001438659,-0.004716433,-0.816276212,-0.900674067
0.839031532,0.000761137,-0.83114601,-0.216655253
0.129201596,-0.683065323,-0.647068719,-0.093361839
-0.457971629,-0.033840396,-0.921929512,0.454916971
-0.074475589,-0.364305709,-0.432566415,-1.500761297
-0.294835752,0.094428929,-0.644775789,-0.437989248
0.025435985,-0.261496256,-0.692713754,-0.291384345
0.263413038,0.034734319,-0.002219532,0.360474534
0.028962215,-0.220761758,-1.472233265,0.001914619
0.027288026,-0.329617644,-0.456548723,-0.249373629
0.00302272,0.071263242,-0.519853947,0.153134787
0.00723228,-0.021948198,-0.702286864,-0.16850604
0.520975358,-0.008281687,-0.6786237,-0.119426593
0.071162098,-0.402357477,-0.716372918,-0.126858535
-0.177210849,-0.310776815,-0.087394327,0.250229282
0.011399628,-0.231381802,-0.720915747,0.202764545
0.015434053,0.063153838,-0.642516475,0.154677186
0.032825774,-0.045390427,-0.734200766,-0.107469809
0.112900977,0.066311279,-0.563727957,-0.086847977
-0.015256427,-0.113196175,-2.061639458,-0.206537602
-0.762115639,0.033260394,-0.156252729,0.143578294
0.00243795,-0.581236251,-0.82981402,-0.114728015
-0.006471281,0.162083076,-0.367314657,0.409396911
-0.176953699,-0.065505934,-0.769121424,-0.220990417
-0.185080412,-0.162176186,-1.148082294,-0.078049661
0.116870628,-0.159004742,-2.742128758,0.126545459
0.017512434,-0.040214677,-0.127952192,0.162953325
0.005314651,-0.016362124,-0.790284743,-0.165935844
0.062265873,-0.095363248,0.023496629,-0.163572774
-0.0220001,0.1303157,-0.873273104,-0.099075477
-0.145611607,-0.107807774,-0.679381947,-0.130898436
-0.083136769,-0.140076393,-0.564912335,-0.152326549
-0.146804446,0.049904125,-0.710230162,-0.034499076
-0.023721712,-0.137562636,-0.682701185,-0.894184288
-0.074163562,0.020418082,-0.676170928,-0.166942896
-0.010731994,2.143022435,-0.030868935,-0.601585811
-0.012671827,-0.564336004,-0.990533984,-0.761612581
-0.001885849,-0.452724582,-0.572402276,0.093257299
0.027162891,-0.121190503,-0.709616132,0.317051184
0.279084274,-0.180027367,-0.696600874,-0.441750675
0.417090845,0.426497049,-0.729143493,-0.015847915
0.060540217,-0.475070407,-0.61741206,-0.513643632
0.009723121,0.100054447,-0.534691575,0.226686351
-0.01173135,-0.033658381,-0.955466934,-0.194134853
0.100106833,-0.391546672,-1.431880853,-0.083287748
0.373910795,0.027628078,-0.495348853,0.694781438
0.033220284,-0.288099574,-0.727817082,-0.029087596
0.049422674,-0.153280166,-0.643495494,0.330390892
0.003576097,0.162216335,-0.754727962,0.099358719
1.67E-05,0.206797306,-0.664732535,-0.450511027
0.00062827,-0.067584269,-0.714621838,-0.369576855
-0.00636569,0.027294699,-0.676479916,-0.083672604
0.070795168,-0.463854024,-0.66695199,-0.192606364
-0.324458012,0.052619365,-0.57068848,0.28630873
-0.080604392,-0.215506822,-0.713436552,-0.121696085
-0.011840565,0.672468061,0.167346407,0.076839979
-0.115773201,-0.104128253,-0.95073037,-0.718636513
-0.012071758,0.174662717,-0.660165959,0.017634163
-0.349408503,0.236165149,-0.740169288,-0.429755894
-0.050572261,-0.439071229,-0.670266753,-0.412471842
-0.306085303,0.083564074,-0.634949556,0.250348068
-0.044622938,-0.338332835,-0.648727389,-0.216037584
0.006654601,0.072480961,-0.652711809,0.27845245
1.070946829,-0.109904576,-2.457476736,-0.079362294
0.2802021,-0.917469952,-0.223583972,0.222704165
0.463553467,0.035381158,-0.331220859,1.411470584
0.067146927,-0.438186295,-0.388803746,0.089377682
0.956796764,0.069945885,-0.671683848,0.292612104
0.137125419,-0.573455494,-0.65273216,-0.125642615
0.018249618,0.052483802,-0.37315306,-0.189538992
-0.20809835,-0.259857201,-0.756906406,-0.221919509
-0.029031659,-0.091467224,-0.819251962,0.023466905
0.112754077,0.155670565,-1.061161436,-0.026916595
-0.009141825,-0.134092454,-0.582520651,-0.229510105
-0.00641367,0.17601997,-0.509724822,-0.616817913
-0.010888976,0.017927886,-0.392108531,-0.412874583
-0.005217923,0.06973359,-0.765015134,-0.225288123
-0.021333439,-0.023818346,-3.830255505,0.521157662
-0.249147979,-0.005450358,0.152678894,0.425315242
0.227287846,-0.190740156,-1.178815321,-0.060931519
-0.733672333,-0.42921954,0.393783599,0.098226031
-0.185905634,-0.474208426,-0.94983282,0.288102982
-0.022854734,-0.01332002,-0.390653208,0.408283487
0.10019976,0.936642967,-0.748217357,-0.26550114
0.013599696,-0.017916483,-0.667204209,-0.930950046
