V1,V2,V3,V4
-0.604052497,-0.04426695,0.229588477,1.528957747
-0.254199599,0.07773783,-2.260954915,-1.051893106
-0.110539813,0.048209565,-0.808638431,0.346298618
-0.046183839,-0.355896384,-0.322952841,-0.692456769
-0.043921337,0.083578443,-0.031705004,0.181099225
-0.018336362,0.085133549,0.13393329,-0.177518701
-0.018519609,-0.022199415,0.026262361,0.196972942
-0.23453272,0.132103771,-0.006008448,0.114461658
-0.028641511,0.031764373,0.001908377,-0.451394955
0.056502041,-0.155275852,-0.116143078,0.360828023
0.523224427,-0.00727519,0.127016338,-0.39363441
0.218349012,0.170242944,0.067722799,0.380643013
0.084487777,0.070506682,0.330793759,-0.290500576
0.019035973,-0.020017689,0.223993275,0.703808827
-0.361910764,0.002018715,0.099422407,-0.419348882
-0.056218903,-1.42419432,0.03707256,0.400703492
-0.15694753,0.318109315,-0.218578775,-0.103421612
-0.231912948,-0.662186061,-0.106893228,-0.098093692
-0.09764476,0.172079697,-0.137746979,0.145512281
0.287490002,-0.025559546,-0.212164432,-0.227721129
0.121293224,-0.030553355,-0.285753616,-0.273962451
-0.05669212,0.000890809,0.126609442,0.306075715
-0.059902745,0.00696346,0.106910728,-0.090906595
-0.000554055,-0.211295941,-0.081670765,0.162397982
-0.000644757,0.032791565,-0.286620985,-0.133276342
-0.045715685,0.066573295,-0.059063903,0.504654141
-0.0202939,0.842121453,-0.012654685,-0.450475435
0.032890284,-0.340866651,-0.031257498,0.204476092
0.78539879,0.077808914,0.193938606,-0.1184981
0.135168569,0.034041407,0.060786949,0.244847352
0.031824051,-0.013068851,0.453470544,-0.144081846
-0.038646631,-0.002025581,-0.003450635,-0.060016105
-1.431765484,0.188929433,1.176675357,0.074216538
-0.676297516,0.695806635,0.079468771,0.407995552
-0.38954751,-0.077291939,0.486104054,-0.393689645
-0.020559295,-0.001675231,0.494281506,0.585089517
-0.008808743,-0.30021343,-0.186900688,-0.190677605
-0.43142055,0.107940349,-0.040818647,0.097143295
-0.152984353,0.281601532,-0.08234296,-0.119043871
-0.068360993,-0.043891111,-0.404605913,0.016631909
-0.558186875,0.018199596,-0.179572649,-0.210226612
-0.254166156,0.058578513,-0.131312189,0.526312482
-0.126452536,0.954351751,-0.587049867,-0.501279528
-0.119503212,-0.280053799,-0.241276707,0.1559216
-0.04986491,0.122250156,-0.133733615,-0.234661141
-1.157226677,-0.044251034,0.091528418,0.125702517
-0.484819243,0.154431886,-0.020852256,-0.040290465
-0.098302973,0.037874755,-0.581466517,0.016147487
0.021000052,0.203674208,-0.604911637,-0.347735989
0.144857357,-0.047673226,-0.186737268,-0.121092629
0.200711189,-0.041008664,-0.017811096,0.641695612
0.412916084,-0.030335384,0.368286431,-0.691087984
0.0324516,-0.14080097,0.203170617,0.840135565
0.074055549,0.119032036,0.294202757,0.058917396
-0.613506602,-0.035334334,0.078809843,-0.003121743
-0.277923456,-0.425875443,-0.576137197,-0.021901294
-0.817667674,0.128888648,-0.417453762,-0.316821741
-0.226053932,0.044184232,-0.257660688,0.094293542
0.142922711,-0.55215581,-0.466472208,-0.221584061
0.058870888,0.0985665,-0.909365232,0.014686389
0.583466744,-0.029045422,-0.028300064,-0.621547125
0.212757566,-0.092914754,0.074699368,0.228354338
0.089123353,-0.029954695,0.36303301,-0.119248011
0.037548089,-0.201199359,0.1137827,0.32675293
-0.104852893,-0.177890113,0.514023174,-0.135889068
-0.035354402,0.732219636,0.232902797,0.512624411
0.714232558,-0.435202912,-0.056234021,-0.378377814
0.190375054,0.033284213,-0.352765222,0.320761832
0.152181027,-0.022655114,0.340620528,-0.45168421
0.063134824,-0.014090277,0.181704591,0.681703321
0.580518638,-0.996963515,0.136326626,-0.426072934
0.253567929,0.272499695,-0.190531408,0.580093459
0.136732695,-0.14172476,0.306805307,-0.474536485
0.083662258,1.013369117,0.222181962,0.567053931
0.036456888,-0.244443407,0.139888724,-0.189038952
-0.256703364,-0.127055125,-0.528758551,0.313425107
0.162407097,0.213753468,-0.069786613,-0.505624991
-0.189741276,-0.074756879,-0.051287085,0.320048609
-0.077819477,0.040792484,0.127252136,-0.270782225
-0.00931704,0.076592708,-0.092743919,0.339877223
-0.062717478,-0.116255086,-0.052759384,-0.421423137
-0.025866135,-0.228532729,-0.010550466,0.256513373
0.148499504,0.053192594,0.814307479,-0.197661893
0.061966005,0.065960687,0.148574508,0.565738232
-0.04432053,-0.022837562,0.123936786,-0.455045039
-2.497316744,0.003261356,0.06452371,1.516674435
-1.1338939,0.389898398,-0.013857804,-1.155035351
-0.493813703,0.130283875,-0.906055136,0.821420546
-0.219835851,0.029166063,-0.775471216,-0.878320618
-0.180207916,0.987681376,-0.475858545,0.282054215
-0.069828157,-0.204188947,0.155465843,-0.480068084
-0.048120645,0.05540456,-0.087626989,0.50243918
-0.020211408,-0.083510063,0.654022288,-0.454003865
0.022880563,0.042486208,0.738009751,0.676264796
-0.053050723,0.119681597,0.134821862,-0.314085411
-0.024843121,-0.019874111,0.042211488,0.304148275
0.994814696,-0.305531862,2.378354856,-1.112805843
0.4819548,-0.026624266,-2.21926306,1.267304322
-0.015324267,-0.051109857,-0.009361496,-1.434376724
-0.006445372,0.018518851,0.013193324,1.118523923
0.015297395,-0.207177691,-0.631886554,-0.799083316
0.194050008,0.046355688,-0.38930596,0.335168384
0.081305893,-0.077502749,-0.081577923,-0.517091059
0.018991351,0.070850874,1.057914329,1.463664073
-0.031061048,-0.017843824,0.294353191,-0.61395857
