V1,V2,V3,V4
1.071565018,-0.717363848,0.064721358,0.26302677
-1.267522589,1.127064035,-0.916996928,0.269845733
0.757343858,-1.217849801,-0.312864101,-0.023856006
-0.475430556,0.984309158,-1.085795615,-0.185090959
0.113327869,-0.752847028,0.007918306,-2.052297945
-0.191458433,0.508185903,-0.599224874,-0.230342688
0.04829419,-0.346346026,0.400202229,0.875033177
-0.014358339,-0.822587517,-0.469224504,0.591428692
1.213630666,0.257153243,0.33581882,0.193135913
-0.782241566,0.949954969,-0.248415933,0.360840545
0.364482243,-0.843737062,-0.898907191,0.189763724
-0.219263792,0.627398523,-0.051843195,-0.055487053
0.120139138,-0.30820335,-0.205310486,0.179029571
-0.077436688,0.351659712,-0.239680361,0.422410276
0.212135957,0.580082918,0.442194298,0.27450843
-0.178562012,-0.048212288,-0.380242168,0.146451365
0.115092673,-0.133666051,0.071529998,0.209561712
-0.141891845,0.071856166,-0.27645465,0.332883003
0.09107393,-0.142194983,0.065440879,0.350743998
-0.057012971,0.12044324,-0.181013471,0.85775987
-0.059923491,-0.826905597,0.041602282,0.383840845
0.034734151,0.089320428,-0.084755216,0.426574494
-0.023705489,-0.2445844,-0.116680169,0.328688494
-0.01064787,0.555939472,0.033026865,0.384459518
-0.16064045,-0.197035107,2.332232455,-1.207558285
-0.183524546,-0.306337099,-3.080384478,0.18144024
0.117929566,-0.003867252,1.910174639,0.271656064
-0.07795955,0.111037092,-1.522008887,0.544507036
1.161246047,-0.101364958,0.964851601,0.139786291
-2.191836994,0.765416215,-0.89884051,0.411547596
1.412897356,-1.164090464,-0.264971064,0.090340827
-0.905603007,1.89159801,-1.69989088,0.649551458
0.835051215,-1.370158509,0.245956037,-0.160215872
-0.525594577,1.120771852,-1.023099506,0.101197296
0.278606483,-1.544643288,-0.056884705,-0.067332647
-0.179576518,-0.676276932,-0.427988232,-0.008227384
0.131699602,0.110009431,0.051711963,-0.427561907
-0.087968704,0.071033904,0.058148378,0.18903342
0.102533946,-0.098315759,-0.327832246,0.318563221
-0.718007824,0.552826147,0.151737753,0.410052282
0.981629874,-0.759384031,0.041287051,0.483205887
-0.316562633,0.92818672,-0.038812089,0.262444143
0.200258863,-0.331629489,-0.847249917,-0.150596409
-0.106229259,0.088300783,0.901290464,0.099616332
0.068481378,-0.108163182,-0.795378182,0.451942152
-0.101140023,-0.134478355,-2.098594024,0.161495629
0.065257535,-0.580763799,1.353036959,0.105141271
0.058047896,0.272582564,-0.917725293,0.477040006
-0.042949583,-0.055879244,0.847848912,0.172611486
0.022381534,-0.013245257,-0.6113023,0.488397017
-0.014467375,0.041493899,0.101174674,0.308434892
0.017471206,0.040975098,-0.090938306,0.32482431
0.197658457,0.002227063,-0.294963317,0.506918165
-0.152967275,0.17670209,0.182451146,0.31962985
0.111735798,-0.179520883,-0.511598812,0.893551446
-0.071010199,0.158922279,0.224868668,0.375475111
-0.596276693,-0.151577538,-0.261495826,0.368973479
0.376958973,-0.658578227,0.121246042,0.29624804
-0.243201585,0.541844392,-0.739026461,0.208126959
0.156750005,-0.656194838,-0.14498343,0.067513666
-0.097568907,1.387959826,-0.621501841,0.758535679
-0.786481496,-0.603977994,0.303355584,0.454089664
0.506938546,-0.349592409,-0.142963956,0.397531941
-0.357870387,0.532595784,-0.600300446,0.963203852
-0.067583297,-0.663431833,-0.065624061,0.325502562
0.0579732,0.188049497,-0.279482944,0.138463107
0.002385091,-0.045335124,0.123800919,0.215136135
-0.029413852,3.414312762,-0.330203608,0.424592631
0.07875064,-1.317771405,0.261723648,-0.234035232
-0.056312082,0.256457696,-0.215896066,-0.032807788
0.036325489,0.478483395,-0.539042415,0.693463935
-0.156056449,1.229434657,0.494085612,0.529448295
0.49838778,-0.504706865,-0.224019342,0.16816157
-2.202178326,0.573828002,0.00254821,0.041745296
1.419343156,-0.922568641,0.451508814,0.859975716
-0.881253671,1.127864781,-2.029997764,0.42707848
-0.272821314,-1.052551127,0.159991488,-0.01078941
0.175167504,-0.006002577,-0.808631311,-0.159918067
-0.112950704,0.101816081,0.434167221,-0.022053264
0.128893605,-0.128589707,-0.621855446,0.359127333
0.111397302,0.123689657,0.335792634,0.204704975
-0.078390068,0.030567874,-0.361999063,0.157126626
-0.21487075,-0.104179074,0.199490381,0.201387845
0.394077278,-0.133699072,-0.25441548,0.325282096
-0.073361184,0.362700124,-0.054760465,0.080972041
0.037423682,-0.117337946,-0.311801699,0.104848642
-0.019801295,0.080156282,0.16184694,0.233552442
0.018331418,-0.050637946,-0.146926439,0.389803306
0.006343072,0.025862672,0.186655189,0.560178108
-0.003236878,0.53707078,0.117555515,1.678815286
0.280442591,-0.193309274,0.001801714,0.599188296
-0.705711217,0.269915667,-0.17555514,0.38298322
0.567621929,-0.478298974,-0.114754086,0.122265081
-0.360354487,0.610207695,-2.104899565,0.303786665
0.231243658,-0.500144909,0.971537954,0.075815146
0.012567274,0.320722447,-1.002765033,0.545562667
-1.295318677,-0.080009047,0.505230501,0.166248566
0.991605551,-0.878772651,-0.36590195,1.199118097
-0.633387146,1.09703911,-0.897231952,0.476580952
0.262758002,-0.895937749,-0.235983206,0.029538588
-0.161237858,0.549913144,-0.398786367,0.144224317
0.101114428,0.740999994,-2.359755669,0.169152682
1.66277278,-0.071550103,1.512305578,-0.207733483
-0.453522472,0.84686911,-1.3322413,0.458342881
0.300877594,-0.672958717,-0.552035103,-0.067159099
-0.231140297,0.452507416,-0.111137927,0.06234872
0.129124233,-0.340915189,-0.087661461,0.234092895
-0.086661738,0.262471552,-0.144399117,0.271937111
