V1,V2,V3,V4
0.319476365,-0.438412558,-0.10919177,0.215350714
-1.43673378,0.643317591,-0.388555323,0.196501599
2.413990154,-0.615500392,-0.093864387,0.207213397
-1.188769532,0.36061054,-0.685871842,0.289690505
1.910860168,-0.038947876,-1.163607389,0.03052589
-1.299110256,0.24631684,-0.301004581,-0.305348861
1.01043789,-0.539931101,-0.886513215,0.209908658
-0.879243623,0.950471745,-0.53469159,-0.571731934
1.324638781,-0.952575446,-0.398513825,0.541520398
-1.077121109,0.853507517,-0.56872031,0.307721904
0.731311784,-0.848060161,-0.547213126,0.214087713
-0.521820606,0.69888759,-0.431183087,0.258136475
0.31886839,-0.826476835,-0.595592647,0.218664086
-0.161658464,0.292505528,-0.145927479,0.1996029
0.112923293,-0.381212862,-0.129902049,0.35345648
-0.0797673,0.193186104,-0.055863641,0.150035195
0.055418238,-0.295930919,-0.194219603,0.172783916
0.20519665,0.167065315,-0.077575632,0.177371224
-0.167255994,-0.056899326,-0.922247224,0.353971293
0.117576105,-0.05310481,0.07145855,-0.191522755
-0.075399224,-0.071048323,-0.121714553,0.19813234
-0.392703406,-0.047840253,-0.033979931,-0.237346796
0.265995515,-0.074428772,-0.061584592,0.211301008
-0.17247523,-0.053037542,-0.143161676,0.131608314
0.280372182,-0.058483938,0.071438164,-0.150985983
-0.197557702,-0.041393041,-0.146841914,0.200896306
0.109042673,0.148831038,0.198672992,0.136598623
0.223172613,-0.266087566,-0.130497598,0.123571821
-0.158676241,0.141545167,-0.029366032,-0.333584886
0.112049764,0.647583153,-2.568073612,0.233856936
-0.078520005,-0.572871941,0.276429608,-1.162004813
0.055420735,0.42869669,0.038718206,0.433117561
-0.05501848,-0.485075429,-0.045944043,0.314463332
0.04953505,0.348537557,0.068988547,0.258835709
-0.192928698,-0.174060214,0.58173138,0.165272372
0.123665209,-0.303916913,-0.133039536,0.030150026
-0.094144007,0.167087107,-0.032398842,0.189307235
-0.015090956,-0.265806846,-0.054889907,0.15550013
0.010716596,0.064361779,0.49916066,0.153062517
-0.007270673,0.011491873,-0.10083997,0.057680719
0.005177192,-0.671568806,0.152792159,0.417963519
-0.004032848,0.522557487,-0.030632185,0.159090589
0.019562494,-0.597163832,-0.002268856,1.302104454
0.47924833,0.449254762,-0.001516191,0.681951477
-0.236574326,-0.486233792,-0.182437051,0.129394937
