V1,V2,V3,V4
0.178574677,-0.293290389,0.039983653,-0.120930737
-0.147924479,0.2293624,0.136235719,-2.178830818
0.105066994,-0.060327407,-0.168732909,-0.374910754
-0.09927496,-1.388561988,0.232324541,-0.064240724
0.095698701,1.416579631,-0.060211121,-0.658413648
-0.092127971,-1.453791341,0.108742014,-0.328483034
0.088158208,1.447218884,-0.033179175,-0.411074455
-0.076749091,-1.527194303,0.071408231,-0.172647681
0.248000889,0.955591915,-0.167871271,0.321022792
-0.328629008,0.061618932,0.125312468,-0.159092981
0.425091472,-0.151636109,-0.218264003,-0.060786423
-0.408035316,1.016413153,0.322115665,-0.106353005
0.401630941,-0.755065811,-0.400987781,0.147619295
-0.533478852,0.593812887,0.343154012,-0.361884892
0.513820408,-0.412290224,-1.095189933,-0.256003593
-0.167478973,0.214548513,0.624166302,-0.498718071
0.035327039,0.032324039,-0.850112706,-0.314741676
-0.807579362,0.034177467,0.3184589,-0.336705023
0.24757553,0.251245265,-0.136169935,-0.160676098
-0.236454361,-0.424304319,0.24022136,0.910887283
1.58421766,0.447569829,-0.240033683,-0.012599207
-1.383220656,-0.852113468,0.241494414,-0.15145009
1.799553427,1.212889014,-0.635044162,0.139045375
-1.732310794,-0.867520954,0.914587205,-0.302476729
1.94089815,1.427216716,-0.902870232,-0.483276386
-1.870474834,-1.655057847,0.986590667,-0.599384804
1.823741107,2.043759732,-0.920859852,-1.371496464
-1.757603657,-2.405886845,0.940183796,-0.811207236
1.675448857,2.444027498,-0.956045917,-0.740298934
-1.612700579,-2.783657729,1.003494309,-0.817589589
1.541732619,3.455303664,-0.948262804,-0.492716708
-1.260183385,-3.84287851,1.063359749,-0.842694487
1.213904903,4.146057989,-1.003578396,-0.999448957
-1.162201446,-4.44560236,0.844118484,-1.087774985
1.114988379,4.817222891,-1.696848088,-1.102910447
-0.875023683,-5.23863109,1.081709588,-1.446583905
0.803157275,5.525630273,-0.928521468,-1.848988022
-0.7444099,-5.740115032,0.901857192,-1.245469631
0.712314762,6.071535442,-1.085549504,-1.316567865
-0.76864507,-6.295629634,0.79518061,-1.704607018
0.728248064,6.500186298,-1.383737475,-1.450341524
-0.753162148,-6.755015934,0.829526811,-1.642281496
0.724097817,6.961681339,-0.694437266,-1.511656093
-0.700980847,-7.1581494,0.376733001,-1.502297698
0.67786786,7.348987134,-0.600192552,-1.405409442
-0.634524332,-7.527989258,0.584018552,-1.488464662
0.610528496,7.683159793,-0.611122189,-1.71164723
-0.587750118,-7.837794556,0.592434137,-1.592100748
0.56823603,7.898156091,-0.544277552,-1.578435532
-0.562769759,-8.033414958,0.558212456,-1.283124021
0.577285183,7.940109602,-0.536674328,-1.504623954
-0.496002865,-8.081516381,0.509031616,-1.576288786
0.478339687,8.342545681,-0.534690388,-1.492531976
0.912776298,-8.450843019,0.430104675,-1.632702152
-0.80149332,8.059949951,1.202422877,-1.708574975
0.77144638,-7.703316231,-0.869358736,-1.669609959
-0.747412966,6.944535434,0.531877998,-1.64478631
0.718273737,-6.570863613,0.902062581,-1.445801718
-0.704103534,6.183469326,0.196312613,-1.494226665
0.821656763,-5.862584857,-0.53061942,-1.204686827
-0.824978083,7.433371202,0.185198312,-1.646103016
0.794143012,-7.0738332,-0.622724446,-1.415255321
-0.779340307,7.469577667,1.498401838,-1.482498885
0.864766028,-6.531624441,-0.855924372,-1.984083177
-1.11795597,5.560807262,0.728656111,-1.229227022
1.071479212,-5.68825518,-0.766726879,-1.379693847
-1.031681209,5.027339665,0.866378521,-1.301111109
0.996444059,-4.64254924,-0.993900197,-1.22524317
-0.949473584,4.130931845,0.751622669,-1.222427954
0.913041874,-4.378595957,-0.816105207,-1.039138747
-0.782216911,4.024559926,1.003723732,-1.252051741
0.756148999,-3.716755073,-0.740530136,-1.12646774
0.774691714,3.539673893,0.707418406,-0.203519052
-1.088934542,-3.791113218,-0.762950364,-1.245701611
1.072206215,4.922858553,-0.31740095,-0.852178003
-1.14635996,-5.26000219,0.612166675,-1.140319484
1.052768189,5.570804619,-0.815329579,-1.175918004
-0.23125251,-5.755230457,1.317024448,-1.598531186
0.753811091,5.897789079,-0.980050517,-1.356143558
-1.365219497,-6.117817933,0.381189887,-0.448996139
1.313174672,6.44717779,-0.615564863,-1.252043568
-1.264205884,-6.743447908,-0.411731234,-1.539739114
0.248343802,7.056472047,-0.632722503,-1.361688288
-0.23908921,-7.094830492,0.866816458,-1.604517169
0.236253953,7.223749103,-0.372117555,-2.222499037
-0.226413234,-7.075900383,0.139893126,-1.62653442
-0.575326089,6.952706314,-0.279646298,-1.33069103
0.689777192,-6.651645167,0.17563201,-1.310370287
-0.662577723,6.371856857,0.335178548,-0.755967356
0.637831808,-6.067883932,-0.487386308,-1.167233619
-0.6568808,5.873186912,0.529448263,-1.232530639
0.668459361,-5.604718362,-0.59937998,-1.228426317
-0.566087592,5.381393669,0.539061511,-1.230751133
0.533761151,-5.160374205,-0.602286864,-1.15725283
-0.513773485,4.911428909,0.543898448,-1.142789691
0.55116415,-4.674607315,-1.932960589,-1.083627743
-1.277245664,4.441057702,0.594783919,-0.649583927
1.229751036,-4.640439257,-0.583079932,-0.953228683
-1.877873957,4.132967652,0.875026237,-1.273749662
1.729196628,-3.714689313,-1.009595881,-1.091685508
-1.65431079,3.290515896,0.951783265,-1.133452241
1.592284052,-2.984466218,-0.826860812,-1.037408559
-1.539279192,2.448706503,0.955457376,-0.870632058
1.479252404,-2.030795216,-0.994678719,-0.903655439
-1.363033319,1.617389732,0.991913982,-0.802392738
1.347489554,-0.935063554,-1.022251211,-0.604127749
-1.346006181,0.499653502,0.984085311,-0.572855242
1.298297679,-0.108637836,-0.956155002,-0.367389843
-1.260291321,-0.272315033,1.007098928,-0.416629571
2.603155299,1.669021158,0.063961424,-0.431406511
-2.546442858,-1.837965922,0.643951511,-0.339114179
2.448368262,2.016859014,-0.459685375,-0.488326863
-2.361260979,-2.250459962,0.720725023,-0.504091356
2.264695344,2.536672021,-0.649628569,-0.324616829
-2.179913802,-2.785550021,0.688326843,-0.528387874
2.100612329,3.083142453,-0.748562152,-0.312076784
-2.446262531,-3.391081215,0.831377981,-1.046005272
2.336162856,3.60804798,-1.611666594,-0.934256029
-2.479226474,-3.859052944,0.942300798,-1.069303446
2.575638608,4.13264706,-0.719742359,-1.192255004
-0.981153934,-3.14356488,0.649154226,-0.364566895
1.209203161,3.439312941,-0.555556574,-0.765005999
-1.159934669,-3.80208033,0.602950493,0.361245975
1.223563107,4.121189634,-0.861722435,-0.350030669
-1.177445205,-4.476023682,0.891066974,-0.909188513
1.588232886,4.795030935,-0.924059946,-1.103775697
-1.499179553,-5.281742704,1.116278809,-1.197781259
1.442026123,5.625936696,-1.009530844,-1.327210337
-1.532338907,-5.969650666,0.951647308,-1.375073507
1.44895428,6.083137172,-0.233337183,-1.465135213
-1.391799812,-6.526417013,0.560198155,-1.191555358
1.155665635,6.940414832,-0.911145498,-1.72314947
-1.113636342,-7.150868462,0.967139514,-1.392363457
1.31265491,7.438245784,-0.915394744,-1.58586928
-1.263674447,-7.752020945,0.887164452,-1.689462879
1.999114796,8.055814288,-1.040279269,-1.6869262
-1.621445378,-8.323800406,1.004866263,-1.785056431
1.558566226,8.621035626,-0.778093598,-1.663667342
-1.751576052,-8.933198716,0.954553301,-1.972560322
1.686209938,9.239573604,-1.431974116,-1.929839485
-1.634407571,-9.571809566,1.069353745,-2.13086819
1.578814788,9.838909132,-0.887782061,-2.158351876
-1.099140586,-10.04022376,2.332258155,-2.069706264
0.916465163,9.949783232,-1.264195721,-3.75940106
-0.888143945,-9.673699615,1.030886725,-2.408441418
0.858676427,8.584453542,-0.833970799,-2.12927701
-0.680434214,-10.63851052,0.803172949,-1.797983274
0.668366691,10.78747816,-0.761212085,-2.105660015
-0.636317399,-9.719660678,0.651691966,-2.091465909
0.855644457,9.889533506,-0.622084706,-1.962239118
-0.811698614,-10.09555679,0.595946885,-1.957536848
0.780081138,10.28856151,-0.717996969,-2.179148811
-0.750955854,-10.06791056,0.464086224,-2.081873401
0.687586055,10.28192918,-0.613756519,-1.913741164
-0.645594092,-10.43775946,0.663287174,-2.01836907
0.705228577,10.5763534,-0.633776547,-2.06290951
-3.324200095,-10.73297615,0.604288343,-2.138077632
3.380926601,10.45068454,-0.518752303,-2.130076781
-3.254795098,-10.25925376,0.015329718,-2.044357398
3.143141882,10.08687835,0.193103396,-1.814026796
-2.996803623,-9.987649431,-0.151298693,-1.819210555
1.676040994,9.95496726,-0.08670565,-1.793374268
-1.784551763,-11.27171305,0.758195527,-2.107339103
1.714270373,11.70760629,-0.940524547,-2.239707532
-1.699872054,-11.93792058,0.94441091,-2.800575722
1.63850719,13.2342573,-0.935517043,-2.455979232
-1.591022925,-13.43736787,0.972498108,-2.399019937
1.030697102,13.71576369,-0.98599136,-2.867286087
-0.969284086,-13.92663419,0.99415941,-2.761963016
1.066265005,13.98387688,-0.88048878,-2.186560462
-1.008506114,-14.21762174,0.999568021,-2.852473708
0.934660477,14.44953265,-0.903568455,-3.808814316
-0.901561396,-14.95046904,0.852313367,-3.152952665
0.884417478,15.12044032,-0.802235615,-2.948416612
-0.829470639,-15.28470977,0.7371982,-2.93778046
0.900593822,15.2151841,-0.770917067,-2.938355726
-0.869543033,-15.38257371,0.672631003,-2.938981346
0.550236763,15.59872469,-0.871381484,-3.352735388
-0.561003582,-15.66172817,0.854750443,-2.946295542
0.555288824,15.65012635,-0.582159711,-2.764142048
-0.49339099,-15.40658926,0.481818032,-2.874192273
1.57656931,13.91116886,-0.50933927,-2.860871905
-1.51758325,-14.25301225,0.476425012,-2.666281935
1.462422675,14.5141005,-0.871411918,-2.658279298
-1.408413913,-14.7710534,0.953780838,-2.830410359
1.34918402,15.15906412,-0.980541185,-2.768244654
-1.251063151,-15.40266104,0.975785838,-2.974284971
1.208799901,15.6253919,-0.807994932,-3.044646767
-1.164587579,-15.85129772,0.873512691,-2.757391428
0.995269003,15.96616063,0.54967155,-3.007647005
-0.958319804,-16.16594591,0.456362469,-1.997386152
0.916586025,16.33844804,-0.755745905,-2.805937512
-0.684638513,-16.01452407,0.784202965,-3.069817736
0.744054932,16.26698078,-0.72662908,-3.089921262
-0.823136309,-16.38286018,-0.101341447,-3.116144166
0.95142459,16.51367315,-0.506619743,-2.785448868
-0.934637565,-16.68326051,0.682460332,-3.024004405
0.900000244,17.42490682,-0.779035241,-3.136883488
-0.692431256,-17.30152951,0.793548324,-3.299283077
0.558983954,17.40786622,-0.885905023,-3.320973458
-0.537714402,-17.40243916,0.708009921,-3.3543754
0.373179289,17.43434733,-0.556215895,-3.037330138
-1.090862004,-17.41542848,0.543468822,-4.06831577
1.146192613,17.62278369,-0.402171474,-3.351537534
-1.103423481,-17.21070578,1.115230938,-3.231520838
1.006636633,17.37982381,-0.418264749,-3.466936943
-1.3684352,-17.6549485,0.735597589,-3.217490222
1.310905018,17.80003826,-0.149572068,-2.791379676
-1.020206118,-18.02987503,0.857568944,-3.092130546
0.988659308,18.35396109,-0.86671469,-3.40226722
-0.956949888,-18.50225607,0.899996132,-2.336411255
0.890894433,18.6396593,-1.071178538,-3.38482505
-0.857534799,-19.00582405,0.863593849,-3.613362552
0.455089618,19.13492605,-0.718868829,-3.657582222
-0.194900387,-19.13576535,0.739734565,-3.289964454
0.200368957,19.10778325,-0.41621543,-3.595655658
-0.022521833,-19.00782356,0.25604289,-2.430040204
0.003788013,18.88515754,-0.200692877,-2.996811436
0.058818416,-18.6950177,0.179135793,-3.23070538
-0.024071236,18.45083921,0.123577728,-3.190378624
-0.337144007,-18.18894483,-0.052121143,-3.101650647
0.324894981,18.19459868,0.042009354,-3.197388463
-0.309643561,-18.13957755,0.195838244,-2.105844703
0.279087329,18.23748199,-0.275400803,-3.052889193
-0.273346245,-18.17621752,0.296753341,-3.213723812
0.271445872,18.03768237,-0.281903569,-3.237620504
-0.261323102,-18.47199149,0.267380977,-3.284991076
0.150150992,18.4090519,-0.264615641,-2.937991635
-0.123858519,-18.31486633,0.262685769,-3.238798686
0.120419484,17.62860455,-0.126649111,-3.252936188
-0.114379226,-17.39901783,0.129226038,-2.921826838
0.110199315,17.27724068,-0.059599017,-3.392704612
-0.097034345,-16.61861456,0.291441368,-3.577510291
0.091074372,16.49380605,-0.299017362,-3.002246246
-0.15189577,-16.37195181,0.137551504,-2.992071195
0.105405292,16.2851779,-0.099796974,-2.904870205
0.033661652,-16.16452398,0.144622975,-3.062945424
-0.853856974,15.96804923,-0.115149322,-2.893034363
0.837791505,-15.52568545,0.340253631,-2.827095954
-1.106562496,15.14574605,1.652443245,-2.807384223
0.648839551,-14.65186599,-0.921326944,-3.220965051
-0.726613509,14.29644865,0.892537561,-3.525122682
0.697793959,-14.47315221,-0.234949299,-3.032210785
-0.632774901,13.95070339,-0.082438252,-2.661055745
0.119249329,-13.58736493,-0.639117397,-2.468541053
0.354364632,13.51250103,0.715498221,-2.404859512
-0.183544921,-12.83301098,1.084835688,-2.593000283
0.176463462,12.60940472,-1.225308696,-2.707554304
-0.172324342,-12.63231893,0.51867034,-2.894566173
0.079197091,12.58106741,-0.244034736,-2.450005439
-0.055908122,-12.49144447,0.203593016,-2.341696609
0.053854639,12.39736211,0.599190755,-2.259087633
0.229709909,-12.29724599,0.031274737,-2.37648672
-0.253452279,12.32162828,-0.026956699,-2.17635593
0.260447044,-12.10983668,-0.833823373,-2.157800519
-0.250734027,11.89623276,0.353900301,-2.384346572
0.180610567,-11.69555176,0.284255719,-2.204845211
0.514526702,11.18923647,-1.271747571,-2.147246644
-0.493142685,-11.28980268,0.198054603,-2.423804488
0.498604644,11.37821989,-0.323331307,-2.170919719
-0.602013654,-11.45561071,0.451040404,-2.01791254
0.541817383,11.65098728,-0.503626503,-2.142312202
-0.521541458,-11.74577297,0.435220308,-2.603066061
0.482117361,11.87145327,-0.481164536,-2.253097207
-0.442309395,-11.98226706,0.529823741,-2.640267736
0.434229696,11.91149819,-0.537278623,-2.371227921
-0.465911829,-11.96187029,0.496419382,-2.288101974
0.449245859,12.01152937,-0.40854731,-2.235988447
-0.432483535,-11.78724405,0.508375481,-2.415330014
0.415904952,11.84336682,-0.445928067,-2.266418471
-0.552003407,-11.62321104,0.614819101,-2.258133669
0.473082271,11.72277349,-0.463081145,-2.314514331
-0.45449849,-11.7925208,5.538911066,-2.246444269
0.541794519,11.8862246,-1.558101326,-3.944551114
-0.612902165,-12.54306608,0.650787248,-2.999851449
0.770362697,12.58404819,-0.475256265,-2.503304069
-0.741009514,-13.82034317,0.495905004,-2.386928342
0.508609856,13.97797453,-0.651133108,-2.438122194
-0.486250495,-14.07723839,0.648189076,-2.643882028
0.537605094,14.15841373,-0.6543374,-2.695024961
-0.515697666,-14.2073092,0.772867287,-2.582879475
1.743764082,14.27534948,-0.317920015,-2.949486969
-1.675759683,-14.53131608,0.427267944,-2.648705813
1.684341475,14.56704716,-0.35025228,-4.410884746
-1.62149498,-14.70151471,0.82293845,-3.134535487
1.655134114,14.95840739,-0.95228674,-2.896712914
-2.96814009,-15.12791617,0.982680718,-2.955680401
2.794334995,15.05331229,-0.806156746,-3.005721947
-2.694906333,-15.2688061,0.178660097,-2.918031149
2.607150486,15.52357369,-0.310226826,-2.745323554
-2.509204173,-15.74148895,0.402012048,-2.359593261
2.543389556,15.9529921,-0.673770719,-2.690992856
-2.443942685,-16.75560637,0.704990044,-3.002790475
2.353645205,16.88203659,-0.796244938,-2.997923365
-2.266130969,-17.87894702,0.671885587,-3.204471956
2.182017127,18.01370527,-0.751819507,-3.301586436
-2.043523426,-18.36868471,0.762979134,-3.369853231
2.010363425,18.54805825,-0.802800818,-3.478180611
-1.867324707,-18.73382448,0.936314578,-3.532670259
1.796269207,18.9208409,-0.89814103,-3.604708035
-1.762825031,-19.11648306,0.625585304,-3.665017194
1.686574922,19.12460587,-0.90928631,-3.534442978
-1.619376939,-20.66491399,0.949498769,-1.800849938
1.977416905,20.87264588,-0.979540027,-4.102187329
-1.902264262,-21.04049635,1.030162275,-3.991499667
1.842695337,21.14058541,-0.940849414,-4.055271852
-2.230217565,-21.31273017,1.634307202,-3.879220748
4.071693352,21.43807904,-1.11550045,-4.263861578
-4.054152449,-20.72767553,1.218375513,-4.149394065
4.50353942,20.223877,0.463822926,-4.082925942
-4.352695143,-19.65109015,-0.719327013,-3.742332353
4.278129145,19.12142451,0.919403586,-3.696962475
-4.064324728,-18.62506978,-0.926444668,-3.689337023
3.912702741,17.96695238,1.234436961,-3.605875478
-3.767172273,-17.526982,-1.007146714,-3.571136538
3.543364378,17.13300612,0.080203315,-3.446688657
-3.411169315,-17.36242516,-0.769608792,-3.063173142
3.417404204,17.12288728,0.452934819,-3.289982367
-3.284740615,-16.86840537,-0.270328106,-3.208040068
3.093225537,16.65237256,0.250604236,-2.415286949
-2.822506337,-16.40978158,0.122975627,-2.901735609
2.542809507,16.38107913,-0.309867273,-2.820017715
-2.447007905,-16.43734614,0.305241342,-2.986217029
2.284925514,16.5403939,-0.453580615,-3.296330619
-2.247617546,-16.66924056,0.4570645,-2.762329366
2.289631139,17.00029419,-0.693230644,-2.653255497
-2.21411519,-17.3153889,0.751733836,-3.13745277
1.783723145,17.56846565,-0.715656016,-3.910864816
-1.732803205,-17.82605426,0.760534234,-3.414386316
1.711463468,18.04914536,-0.932806915,-3.531477207
-1.68641086,-18.29180765,0.968800376,-3.725570173
1.802752383,18.56842539,-0.979177236,-3.572190075
-1.63298233,-20.44455944,0.896882875,-3.341504407
1.572091644,20.64994313,-0.937549717,-3.830761959
-1.351734578,-20.85576101,0.970298371,-3.935289402
1.947852428,21.04710706,-1.013583547,-3.995504851
-2.65569793,-21.2177692,0.885378241,-4.038794355
2.711364994,20.17583676,-0.588822717,-4.065490777
-2.587580128,-20.06727386,0.488445513,-3.74629486
2.487655884,19.5979864,-0.428808327,-3.719525985
-2.365541397,-20.10331632,0.476402139,-3.61608483
2.283522149,20.26369882,-0.578013068,-3.750271535
-2.217441015,-19.3859983,0.572148317,-3.660634129
2.464313291,18.96501559,-0.758245998,-3.754647984
