T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
17.188051151467864,-0.3041556136000795,13.39184073601087,-15.143614930555,-0.7467590583713962,-5.707464132701096,19.03637638047288,-11.077473548812765,-13.33195837283135,-11.94659539389205
9.13261892082878,18.09666092502811,-14.713461521670874,-5.861872886564335,0.11853777684975492,15.040291242549241,15.115478221155703,-4.631308841524786,18.43720429857457,0.6958053624143916
-2.5924656714393772,5.377747579699258,-13.907762241337357,3.909179006844844,17.15070094258079,20.31471961943614,6.772337781320173,3.785932151443742,22.11594986634981,14.724848416248493
-3.543124737806859,14.903391086780266,-1.6204712620384913,0.26016130456163045,21.319797593662283,8.642763453131028,-16.51482174642538,-0.34620984865870114,27.547238381075402,-7.346116364374455
5.314996001936628,15.773126008748262,4.919014265219995,5.010261490991121,20.167030501861774,-9.306156647307164,13.047148128712216,-16.554704336950678,8.258498117110433,21.59593249525875
5.795719371715235,-6.085928420372089,5.701148745847923,15.10352752752363,21.113869811071364,8.984750585703335,10.529472761284067,-5.683649382870762,3.231051179010748,33.430040503511755
2.9765549919789533,-0.6404976499463346,1.9028739192818365,23.879921762058082,12.23269237056549,-11.421423382201727,15.845392395415875,0.043961750298052216,-4.024516270080353,33.723822251925974
-12.875377176980614,4.039312990346732,-0.6516808270513214,26.277014544469655,-8.925775660107314,-3.9702644812804633,9.795573820102568,22.410009793669005,17.638807890288106,22.577938052666628
-11.074355725265452,-7.830074737793628,10.08189301216931,13.311588019592314,-17.6149603375036,2.915058518867961,26.00729876364073,11.929797376923956,-25.063786264588327,8.014299163433957
7.318111375160912,-1.7120612224081773,7.8253339497482175,4.524924947339359,-25.878041903148823,-24.768674104943212,17.75664462648398,-6.776662814380041,-4.393474779437159,0.7506826971588808
10.861062033818818,8.121105661400339,4.854126990219248,-10.72928463815325,-9.332468160196104,-13.458852772546186,-18.476220370609937,-12.904130295075069,-8.016911330647618,-0.6455671774720946
-6.496524146912572,13.57914251812522,-5.0667385222739485,-3.4406936312992475,2.2789235854493324,-7.389971279136908,-4.594820946615351,-8.104283528807535,-7.267399129575997,-12.725702382939179
-13.244073332531377,2.0575611251896095,8.266710027683235,1.5830271010182344,6.0181335893106045,-2.361555621005585,4.448614570330608,-2.960954032377382,2.536460173700229,-7.210945542167567
-2.439238122881911,-6.82076371886162,5.188249805625838,11.959096748218533,4.860572406845663,1.4620460019954238,7.9956624983004465,3.753473366484365,5.138053149861852,-6.690639880924683
5.12037763728386,-0.9859946925412887,2.9403344852265354,17.69959473978343,6.4171871152756825,2.1130939369225796,11.179832726289716,7.623623381864677,-0.41012676447938545,-3.5425778447984695
7.930825442876491,7.176707548288303,9.876025079409526,20.391096307906576,2.1744120314543975,1.9497603901803136,13.726858365929177,4.335622909219126,-5.20940028428773,0.2657387423240722
11.753074340687736,22.900520199407886,10.929928286890426,-3.5743096046172167,-5.543475611230389,1.8560402384962846,17.343309637306845,-3.067099883275061,-1.0626838525233522,0.5092257742835025
19.14213398219937,6.37759880061762,-17.0501934731216,10.977041019406505,2.646397096182282,-0.18891744537216085,19.28534957950219,5.459172577742972,2.7043758491037257,7.239797017927546
7.52145602005636,-21.686025474962698,2.8612211948988246,-0.6192184542633873,13.100966894440324,19.62535752286891,13.500413883516616,-2.287259562809609,1.6335052341177208,11.924669862387042
-13.331495131834473,-6.872232876652174,-7.981637499288944,3.6573957841503004,24.584257808840626,-1.1434176668502312,-15.083494750551314,2.3762456157837475,3.3220594748517667,14.138871232059778
-6.206508062092998,17.229002947705723,1.3815484117238737,-2.343364556088529,27.078120175786655,0.6283400520156628,6.936249729633471,2.251295987915145,7.230974967772501,10.269076544356574
6.032667682180623,19.46118498647783,6.766172504193181,5.73611896045744,28.274718112540086,2.5192230000337457,-5.003583219404318,5.4122904064086725,14.16626542582409,9.610038859814157
8.747592305542016,17.833023258169472,11.84621632958653,11.55081062995078,12.410289395821817,-12.579584867453685,8.203918357492874,16.030709285816673,23.43742180575232,14.722907528856128
5.3222066642929615,30.87938420019441,4.42880854712409,-4.761752180195642,4.635947227128126,-9.286807789823161,-8.39538618122073,21.06453722356287,16.54452641368941,-19.7000288862586
-18.33846759411368,-13.701589634524458,10.091348876875283,1.1321095405215473,13.405793825219117,-9.35696943446625,-7.352115419495592,8.737526241597271,-1.5351865841648242,-27.876976413406723
12.007319734507869,-9.495574904292443,1.264094338196072,9.031308012141903,5.853505375565916,-15.229235631613731,-1.6433483739746424,9.629887622875525,-13.386432861791443,-19.28006189772636
-2.8144066100954492,2.0398752073671695,6.1825741811427335,10.90450542501832,-7.7272753098967355,-6.4283224173169895,-12.369204042231802,15.707774721221881,-13.872126818020341,0.6381475032495966
2.0518596568488423,5.699207759993829,11.393395534616491,2.5253868549658574,-7.428816066116798,10.532185410332458,4.792580193344006,20.67820083874779,12.687117999058952,-1.1111684626227412
3.5287750184254554,12.782795520559374,7.384493576376212,-8.72907426352831,-1.634525934988649,4.771394192917754,24.85330361618155,0.8863829137216463,-13.702880516186196,0.71694751598865
6.141670182082408,14.796195813022416,-7.175333944067902,-3.5558126292020584,-1.4558095879241144,5.5797236198637545,21.45654083825297,-8.624472561855892,14.503498134804133,6.569322875488325
2.335281895391859,7.867498836060324,-4.903188175529,7.63550875842178,7.541510346714675,11.698962078424856,25.436264134703556,14.101576783691646,12.826456729350832,10.89368385263671
6.994463427233733,7.1699611067126,2.4454416403450714,10.891191649379591,29.873381887435748,21.819144288410083,-10.34904828971751,-4.35733362947027,4.993856724983317,12.151808917761873
11.167960103540567,1.189911210768047,8.902521804284802,20.67228013563503,-7.88328103412008,-27.57186874967394,9.2082132676102,6.383558945224797,3.496277321758131,18.5349166696046
-9.01879733351388,1.2872527271555918,11.697389809692798,-1.9405817246393913,-26.651723466419888,14.202788498690424,5.896211101050835,4.129780660032107,19.224772137666733,15.193462835419933
-2.9121836217038473,-8.156536902309576,16.61377177408554,-12.540129645215806,7.492022777356053,-14.037020002236375,-3.9499795880155752,22.14463120868688,2.722087263045349,-14.650242637441236
