T0,T1,T2,T3,T4,T5,T6,T7,T8,T9
-4.933887918420696,9.9280799837111,31.33269860799063,-5.197576064710209,-7.779080301058496,-8.899683518103199,18.2974860087891,1.5454787881655871,1.6929142847042717,-6.931942600753865
-3.640623189020679,-3.3722015108508185,28.925710904925538,16.93902960601056,10.035174909573932,8.23055671840311,15.694677019857227,1.0752417331831956,-8.482990133298266,1.0736962546606468
-1.053877208393145,-4.54791075788222,18.282988438823402,17.513847404973685,-14.838878680764948,14.776697510964205,15.715868551645842,-15.596740470208735,5.375635684168703,4.116112002147996
-15.053352312466501,-1.3979549657235857,14.54165539296063,2.7524448829968606,-12.444324468183884,9.544185385889117,14.255612020934139,-14.035342834114646,13.00840342791976,17.10939593704741
-23.737249399968935,-8.83498504539465,13.923011081250518,-5.2914361084008315,-2.9730387909990754,-3.158936456911549,15.503199966137707,6.4007226382708025,13.604453407808165,-2.4932938725559897
-1.662605394299764,-21.381347262482343,-3.7890844138943303,1.0856028031051543,1.351773157161463,-0.4108169337203676,14.383570117814262,11.351470427927325,-14.760922216631437,-3.021769432673938
1.1874888290058616,-16.408184826320007,0.7098499135531936,-0.4537464209753601,4.068975066955242,7.204280628577003,13.260333201946574,-12.374691351826833,-10.078686919789762,0.17956425472473886
5.115235770590464,-10.584884746298295,4.015536978680651,7.91165635152276,8.465942150703066,9.324006873067663,-4.857807224407612,-14.705315650814581,2.1064294387136733,2.0004078589373266
6.011828083781797,-6.361341943784855,1.3152681922521539,15.345142409480022,7.750827205673902,-7.589759499025458,-4.799389209928966,-7.347806638288837,-5.567534468292218,1.3754540825095862
8.48461164694978,-2.4274918474359986,0.3579521294240655,17.282629140139218,-4.052478807748314,-6.403038636374569,4.868023123071104,-2.8151224999844926,-1.6763558554634048,-0.614312263831194
10.564005528715272,1.3821098843449795,2.8052805916706864,17.732590574690523,-5.088797555240224,3.8466662888097107,7.1659618014230375,1.3404461446721427,2.002617362176853,2.955028941215267
12.38762968086826,3.4838820980929297,7.163673129602743,17.093339512156582,0.8512020159547334,8.290815525834464,11.39583715995244,0.6863575231171989,4.2042521224175795,8.48651835944575
11.394616882143449,2.10163519967966,10.981050226894883,18.13984501252423,3.3884198888570203,9.134237987720706,11.476455861243117,0.14031794087698599,6.96907987191282,17.25525690439114
-1.7332539289138866,0.638314769501867,13.518201393961814,21.027082982566323,0.26925799340245954,9.670625024724385,12.375508325650435,2.1003034041908957,10.05643461344532,21.803673668183077
-12.856320353359088,0.9840807721657965,21.915592383837144,11.671631555049858,-7.470187350046115,11.06475049720528,22.17781944595613,6.059051256611188,11.636840763288006,8.527732891829526
-11.42178238291853,-14.265416558955867,7.827398560821715,7.657178070588972,-14.05659449743143,-7.955903916492475,26.557921416118802,11.174287602774237,-6.521848648178327,3.360614887324325
-6.848490771030336,2.607474139432437,-2.8482944491713336,12.651239937338381,-18.310890539893826,-3.1192632253731007,-5.52957322791382,14.751362098628311,5.580386563018981,20.785450531996347
-6.782087754965566,4.723135208525411,14.09682422436259,3.2989029427043626,-10.520468190163067,9.955515178538107,20.871097208424725,16.342173017037585,6.237099049901317,-10.853610042806194
-6.067439894844871,-6.5913861548770685,15.147703484943035,-1.7752501216592673,-3.086603252644514,-6.79069827816616,26.597904864285567,-3.6770405402593953,-9.510818600588395,0.5006029884715285
-3.3475744163742087,-7.711721132910149,11.091875308041026,7.405835191425528,-6.423319197139067,-9.527910082331465,24.47167677644577,6.500246612767022,-5.151716586706856,5.4703370908310855
0.8490915488098841,-4.1396216731766,7.940531594716546,4.646006515527877,-16.615582623897687,-10.42625298079496,-2.0208006250141195,14.29189132275854,-1.036971171298759,16.097289362317806
-7.954750764684798,-2.08316096895574,9.197991570748306,-3.8855887581647117,-13.412282434916028,4.557349316928805,-3.509202605797609,6.950704441658178,20.523494231642868,-1.5886215389830503
11.327303851305835,6.876950562086808,10.587153727038368,-8.856684810015281,-4.473365270803407,0.8052503166541176,5.129689724866201,11.51674323598389,12.369262339614554,-10.42794917756278
4.343861204127917,17.671222697216574,-11.761292107810293,-1.1895201519804777,-1.4680100885359746,1.7192852195432788,9.421384515620922,13.963048779818036,-6.943216584289704,-6.0597477743920045
6.366222007607241,16.758272298697406,-0.048392557361284755,12.577860365351857,8.917193384922363,4.831995966742321,12.077872091654216,-0.7719243520426327,-12.43024489686757,1.8234572921799777
3.933748600103279,23.03138050224219,12.924738536562126,8.228625338362164,9.755155460184158,4.794771943362554,5.685252730396581,-9.04346743009788,-0.9422302141094896,-3.729595409670192
4.016515514749916,27.226634130458777,4.3181175018916225,-8.589029143414876,10.61265212849859,10.60846527775875,-3.3208946505574284,-5.745038102494265,4.8339545741447685,2.5531218642007443
15.795601082669018,7.860606756054631,-19.222952529969195,5.6648176727799,11.556893141910837,7.833515621647833,-10.577211969199245,2.658493929144732,6.359238036466427,10.369730461218309
-9.934731002264247,-9.069085990850345,-4.856858443677786,-15.543286599144096,7.914066763154011,4.186536409575657,-9.90237539106652,-1.3016483354347257,11.859042611931121,16.276915623381097
-14.880075256299017,12.335720918363744,0.4835020209184545,-12.131165619451528,-2.335005730960125,8.08891789816523,-8.22562966410625,-1.6486369512692023,10.21845665127197,3.8801790657958715
-10.252774503280914,9.557664669294702,4.749615745136312,-12.356850755628308,-4.72608109414364,7.858102776776338,-1.9096231175573524,0.22666325826137054,11.682021739405052,-5.321823601169452
-0.9061990769226023,4.50182216377896,3.56274415344931,-12.698632473081581,-3.318717468967323,4.2110948990927755,4.662582745861935,4.425400706501855,11.240469222494903,-11.438664803682252
1.896065093805751,9.138773192616302,-1.9447285080216887,-9.350242788691613,-2.053049291159648,2.8565224059278207,10.408945658701368,8.935980680900117,-0.028435608825674703,-10.025477850848537
-4.062968838186801,11.09622967937895,-1.9258422917092954,-1.5584024594953927,-1.6672470149325012,1.858863492635013,14.14778437397391,1.3169267413812134,-8.077864445005028,-1.992985040979888
-0.12289986301969058,13.036806213288434,4.1195092060387655,-0.030038917103510115,1.6423241349951399,4.815539704116763,14.649982174669715,-6.621579008897524,0.193993623642261,1.7024918812036736
6.624163451967982,13.826228533550642,1.7688133880142454,-0.8336038913352288,4.159118435007765,10.881961475157878,9.070169792829722,-6.101822410312572,8.155201427576488,9.568145719874588
9.81774015645916,-1.0704041640686608,-2.4133201789483327,1.901538697771299,7.675180165939604,14.123517777733493,-2.6933101704737585,-3.94127956384351,4.097748195935176,21.521771142361956
-8.156737610232609,-1.5989704503544906,0.487785287477534,4.334006836856414,12.868427724614182,5.356497560145871,-9.981523738193214,3.487461372535483,8.183792241038546,22.09762007054125
-11.771754666785899,10.833547853781951,17.155414258729014,7.539156022984884,7.991770920971743,-8.639393751775435,-2.1735540112442098,-3.1177996467240825,12.414822476654061,9.513998461342073
-10.371095956097555,-6.607684224014567,24.169096778306248,4.504099133971048,-4.195512312517714,-5.836517103632156,2.4946511238411984,2.768910257396625,13.117821859937237,-0.6676580944786618
