V1,V2,V3
-0.134991181,-0.064638256,0.318716739
-0.039388407,-0.066745869,0.224432486
-0.062570167,0.021896166,0.635515829
-0.02139391,-0.035366699,0.121441223
-0.007314978,0.003568199,0.298869556
-0.542790812,0.526408846,0.277130832
-0.080198841,-0.415964471,0.737336966
-0.0057676,1.609027737,-0.628777581
-0.026436418,-0.811313417,1.143972761
-0.009543952,0.364734755,-0.201939573
0.009638425,-0.186053518,0.617272518
0.001510306,1.489454501,-0.596223244
-0.000914048,-0.749124909,0.998016339
-0.307224125,0.390137896,-0.288137513
-0.087989042,-1.424767386,0.65718861
-0.029894986,0.711055874,-0.521756725
-0.008154197,-0.621045172,0.853466034
-0.358510595,0.309834095,-0.163020816
0.327202734,-0.007248047,0.560770025
0.112244356,0.095845519,0.157348018
0.032576095,0.021585146,0.337124498
0.846534615,-0.002317853,-0.017186191
0.289436675,0.201924998,0.365807632
-0.206326975,-0.015902915,0.230174575
-0.077201284,0.074618173,0.30963857
-1.224646681,-0.060304847,0.248031701
-0.303166591,-0.219202491,0.02915858
-0.110882113,-0.064526011,-0.011243096
-0.078856011,-0.477325216,0.24924642
0.09639233,0.216964475,0.066556774
-0.417133219,-0.081245394,0.438927002
-0.127275718,-0.074297884,-0.200966514
-0.923332001,0.110243939,0.381195165
-0.344737194,-0.217229656,0.299761915
-0.292501488,-0.057119577,0.012744703
0.212466953,-0.054068738,0.316659224
0.623569272,0.09138198,0.336107355
0.20963542,0.116732924,0.220698221
0.131104021,-1.13829652,0.311610063
0.04424385,0.558846776,-0.171204135
0.033458834,-0.268104813,0.686195399
-0.031227889,0.186273134,0.0083832
-0.509243013,-0.106270933,0.450458727
-0.760336799,-0.361420156,0.167321982
-0.254349825,0.236267112,0.083442826
1.048446925,-0.192744084,0.391690292
0.360439081,0.318412398,0.448887266
0.108803222,-0.04386474,0.10497162
0.736200797,0.0849622,1.004539114
0.253057126,0.143163532,0.211610404
0.08662933,-0.020167001,0.129002564
0.031231522,0.015677862,0.302740931
0.010446667,0.047901212,0.276727487
0.000607883,-0.021391381,0.458702319
-0.295268372,0.021705282,0.116876167
-0.088335576,-0.812513281,0.828568253
-0.030288717,0.368891169,-0.396070393
0.159474016,-0.201163637,0.673373803
0.049510221,0.136009962,0.022733565
-0.675893261,-0.815892933,0.234892862
-0.231199389,0.225243328,-0.209459075
0.411847548,0.186934152,0.449199514
0.135181553,0.02381732,0.308935416
-0.024241789,0.010962789,0.22592266
-0.178335188,-0.054205165,0.216387195
-0.176744198,-0.289141835,-1.442026782
-0.063137383,0.094322509,0.670560404
-0.185883573,-0.119713293,0.844250292
0.272351838,-0.002085034,0.477462105
0.090864424,0.14313859,0.356744255
0.0311965,0.03023836,0.307859772
0.308171247,0.014121205,0.295567139
0.445114476,-0.400041672,0.263833726
0.151230238,0.303833151,0.053453708
0.055367032,0.040883756,0.469944749
0.05864187,-0.184799461,0.336892972
0.019333461,0.291021146,0.1494796
-0.555478013,-0.140682414,0.439000682
-0.16186505,-0.003523272,0.152321236
0.016191515,-0.055110935,-0.063841328
0.01270952,-0.141493005,0.41405586
-0.074426709,-0.041491842,0.2633881
-0.026201153,0.283195993,0.422193639
-0.029577062,-0.154961388,0.421392112
-0.012805162,-0.13211302,0.129813314
0.213746249,0.109399202,0.254138392
0.430946412,-0.389509704,0.261305777
0.177346658,0.315598459,0.081497034
0.07716202,-0.104029458,1.485130945
0.057361026,0.076786866,-0.2618122
0.019612625,-0.016076574,0.517244354
0.006662606,0.013680879,0.447946806
-0.028291803,-1.57014693,0.119470098
-0.009690934,0.782278775,0.79451957
1.150922859,-0.396453847,0.429192278
0.459154462,0.440744503,0.030046412
0.152989225,-0.085390921,0.366030378
0.041799375,0.125971258,0.246245698
-0.050315061,-0.050482347,0.399963846
-0.011956742,0.319313263,0.210308175
0.001914476,0.830398168,0.434653607
-0.299889938,-0.415723671,-0.667215705
-0.091035087,0.116698791,0.359319557
-0.04959451,-0.325644078,0.496202395
0.273456546,0.164241596,-0.007852328
0.093885746,-0.607738036,0.477874091
0.538934125,0.775812556,-0.051024501
0.174656489,-0.162809769,0.725495914
0.057329936,0.114678355,-0.019133215
