V1,V2,V3
0.214728524,-0.450631857,0.702090456
-0.191772503,0.303386515,-1.271349262
0.195257789,-0.475853019,1.294026313
-0.211721383,0.322860838,-2.063950187
0.19095855,-0.124549342,2.093967124
-0.170415756,-1.288877505,-2.41816593
0.152197049,0.672814235,1.410777238
-0.136458322,-0.346678364,-1.017572572
0.129989657,0.127806137,0.498410488
0.058022676,-0.096132221,-0.552103836
-0.141701179,-0.51933574,0.222621666
0.235276577,1.35667423,-0.973915808
-0.208928667,-0.910066525,1.619087366
0.195412925,1.480004668,-2.52558342
-0.321355441,-0.675263513,3.170591535
0.287246935,0.292911346,-3.934752875
0.070631608,-0.113905188,3.883300405
-0.1889835,0.081387793,-4.896656262
-0.604790695,0.085470502,4.697158115
0.01026273,-0.114079602,-5.15434532
-0.007281969,0.06594644,4.837698033
1.363089386,-0.117177686,-5.023768726
-1.075478491,0.252446539,4.290695757
1.428445494,-0.381423897,-4.086990422
-1.27563655,0.448254679,3.627238334
1.412485045,0.222663278,-3.050615053
-1.263475581,0.309918989,3.1620823
1.151458285,-0.291331404,-2.856735677
-1.030269016,0.424604506,2.536608157
0.903550704,-0.456089777,-2.237321933
-0.806720677,0.128680688,1.712669891
0.709681547,-0.227857544,-1.733553796
-0.409787385,0.598038769,1.39320469
0.366719697,-0.459957496,-1.027648724
-0.321104542,0.311020021,0.497096748
0.282927212,-0.222509165,-0.443246437
-0.054318074,0.246498431,-0.08855738
0.009293652,-0.262787712,-0.709630309
0.020479778,0.181141359,0.254235709
-0.022609959,-0.077275237,-0.329506998
-0.0627155,0.154635096,0.130938796
0.044293521,-0.124766237,-0.564422744
-0.091644781,0.069602134,0.255871262
0.08088502,-0.115063755,-1.134130849
-0.076138468,0.084463654,0.790304087
0.071040796,-0.066478328,-0.945424271
-0.045395168,0.058292905,0.340854377
0.040221701,-0.044121163,-0.522306496
-0.03592344,0.02631071,0.197131674
0.034499074,-0.023925298,-0.404804147
-0.04654669,-0.063176733,0.145497258
0.077084062,0.026463521,-0.405838293
-0.00910062,-0.223717649,0.200313403
0.008971439,0.121617538,-0.625654365
1.36525579,0.083459574,0.470178207
-1.142074411,0.202048739,-0.629245033
1.01983662,-0.346906877,0.697548299
-0.91555937,0.410503334,0.565852111
0.816427584,-0.844348238,-0.335902443
-0.741775504,0.697197416,-0.676239601
0.806299,-0.627630608,2.63276948
-0.754078705,0.542299051,-3.458858104
0.673408683,1.436787828,3.751500213
-0.616244733,-0.635236011,-3.463028439
0.66486814,0.946071283,2.728420017
-0.879244979,0.22575381,-1.39970825
0.78048369,-0.933844747,1.411829398
-0.697225327,0.165547253,-2.255363439
0.62594381,-0.519177684,2.198354956
-0.54923472,0.438587624,-2.796757634
0.489512601,-0.515172969,2.832816947
-0.340422624,-0.199827503,-3.572233246
0.307147171,0.023558525,3.164761362
1.228316339,0.057243397,-3.14754221
-1.440148385,0.339696983,3.038827233
1.310087919,-0.452861311,-2.804229219
-1.28418979,1.318112325,2.293297276
1.096081681,-1.015181653,-1.40944785
-0.196667717,0.792948532,0.436730656
0.706829575,-0.383781014,0.085139543
-1.270798923,0.486282916,-0.211660356
1.133835458,-0.521327818,0.413757844
-1.012648544,0.523226691,-0.914691268
-0.06430301,-0.484045438,1.248257689
0.057416896,0.251593468,-3.081353779
-0.045192932,-0.131847641,3.089890148
0.041387052,0.163055305,-3.43253548
-0.830253831,0.09313567,3.312246948
0.877411248,-0.388052985,-3.56470703
-0.782147027,0.435406881,2.982608222
0.698505946,-0.390205846,-2.800905142
-0.666678304,0.384360924,2.221353152
0.631493603,-0.276069703,-1.973749877
-0.486552098,0.278371042,1.48017325
0.423331541,-0.201703555,-1.440280901
-0.37800234,0.177220248,0.981159451
0.394151717,-0.193723794,-1.03741637
-1.098660579,0.203762703,0.640381532
0.981367694,-0.32635941,-2.096512029
-1.570459715,-0.222763745,1.507926042
1.323956002,-0.227131039,-1.869463286
-1.172049396,0.380062656,1.658781011
1.04644769,-0.448717621,-1.466792499
-0.940981272,0.354621742,0.978663396
0.837790348,-0.518868117,-0.638818786
-0.687199279,0.480423776,0.061686101
0.649046458,-0.431857536,0.174955711
-0.628452878,0.676797058,-0.721758979
0.563780429,-0.569112662,1.042911433
-0.513943985,0.455372561,-1.693883488
1.848887668,-0.379466218,1.881551874
-1.691644606,1.482333963,-2.354304352
1.507733783,-1.060556368,4.302586953
-1.350792341,0.82067995,-5.101859995
1.197920598,-0.707396782,5.765963443
-1.069573009,0.662400858,-6.159328438
0.957263423,-0.563025175,6.568204628
-1.278953339,0.523343007,-7.099767407
1.12339927,-0.533767295,7.348254213
-1.233530331,0.524631401,-7.776114567
1.290574085,-0.534739237,7.294664229
0.345780031,0.611621275,-7.6560193
-0.044155401,0.91045267,8.078641253
0.043585411,-0.519132758,-7.533270072
0.067982261,0.27330856,6.809065915
-0.060250289,-0.141152713,-6.92519099
0.508529748,0.040446564,6.51663407
-0.424371138,0.099636131,-6.677095886
0.377786846,-0.298524781,6.509693232
-0.481516459,0.260714354,-6.735219458
0.403828954,-0.26906748,6.699930546
-0.357565723,0.025578864,-7.133759992
0.135136114,-0.212946448,7.631176808
-0.121780104,0.239493192,-8.257888349
0.34933161,-0.078312235,8.158897027
-0.311982938,0.131828215,-8.396946728
1.061220365,-0.154020433,8.233496937
-0.644689799,0.310805633,-8.539423018
0.573388074,-0.311718378,8.533671103
-0.763251858,0.293742509,-8.887404248
0.681643455,-0.339415112,9.022764843
-0.619884397,0.352459044,-9.410937755
0.559004571,-0.371918524,9.013393386
-0.078477547,0.305777506,-9.455733255
-0.071576438,-0.088320708,9.564726129
0.058050338,-0.317798568,-8.443416966
-0.048173303,0.68760373,7.872897356
0.189226388,-1.698943057,-7.42497654
-0.155675752,-0.844701829,6.270415972
0.146143963,0.428302022,-7.089228551
0.112549329,1.011858155,7.168222813
-0.088497037,-0.506110942,-6.607223916
0.077704768,0.257512182,5.900960953
-0.069378751,-0.121875441,-5.869569005
0.026611606,0.451932899,5.485344931
-0.007429961,-0.205098115,-5.553178418
0.090358616,0.110558496,5.135498524
-2.725983701,-0.039515848,-5.237490014
2.615315194,-0.081795098,4.932676815
-2.335736554,0.064420586,-4.752606851
2.095819007,-0.221470693,5.093994388
-1.842699373,0.314032959,-5.032176789
0.436755554,-0.418243466,5.392384602
-0.561110549,0.344624197,-5.667828181
0.497427677,-1.34570356,5.589959249
