V1,V2,V3
0.218965646,0.423453711,0.068026297
-0.020830827,1.10862488,0.371860415
0.055043248,1.063754106,0.146213071
-1.193327999,1.373307265,-3.394687055
-0.028491626,2.034417078,-1.822973302
-0.057469773,1.963712564,-0.306251737
-0.02370623,1.898907515,-0.034999842
-0.01266906,1.859732357,0.046064387
0.306621681,1.770730535,-0.892548716
-0.730553708,2.413346057,-0.3868674
-0.34598481,1.897248798,-0.185162578
-0.16793325,2.07550101,0.317001479
0.066976983,2.105043982,0.338143726
-0.101648008,2.082094867,0.404707483
-0.048186058,2.573974739,0.412337022
-0.090250369,2.702872844,0.630468007
-0.042320333,2.34052547,0.650908257
-5.17E-05,2.387209925,0.73449383
-0.133349157,2.254382058,0.622299851
0.087462328,2.220321302,0.488603922
0.11430748,2.167665936,0.389453734
0.066298766,2.064954253,0.281581103
0.104202633,1.740960314,0.426341697
0.016908365,1.714962049,0.308167978
0.007744516,1.636409443,0.139845326
-0.078309786,1.53688686,0.181696507
-0.038650138,1.429113927,0.394808503
-0.003209425,1.378548889,0.20004838
-0.034593912,1.306051112,-0.344805923
-0.022470141,1.259372783,0.053668464
-0.042987333,1.838810723,-0.069815691
-0.080540438,1.789445337,0.058764992
-0.068018281,1.985588905,0.087343985
-0.031901103,1.900142467,0.235855686
-0.154444829,2.234081732,0.144062396
-0.071147234,2.213018284,0.269269161
0.423897689,2.14191814,0.386261507
0.239669192,2.291846228,0.395806614
0.111700028,2.325289529,0.564310161
-0.017547122,1.902434165,0.754390036
-0.049939461,1.814213818,0.761589164
0.461365285,1.782150415,0.277502745
0.216395646,2.265332093,0.230588008
0.07564364,2.290102672,0.520222819
0.036173092,2.188061247,0.484636295
0.94340294,1.834536185,0.459621865
0.442633989,2.324470292,0.305193289
0.231109178,1.885876367,0.661891697
0.111095914,1.929965655,0.662322612
0.047733802,1.913286271,0.579794155
-0.126750984,1.843231195,0.488645219
-0.063710209,1.823666144,0.493372979
-0.030791941,1.087048175,0.370264579
0.005745706,1.049435201,0.083972953
0.061750233,1.117032709,-0.107623932
0.109683151,1.095477793,-0.072067965
0.053771177,1.098958281,-0.200640966
0.094567527,1.081519694,-0.193457265
0.00141861,1.118340642,0.309069124
0.19732537,1.131211637,0.109848236
0.106041574,1.127961088,-0.062744213
0.047085173,1.123165003,-0.253989751
0.033741657,1.096504304,-0.260306013
0.015781839,1.160090903,-0.211015213
0.152316528,1.387796165,2.118243064
0.422491029,1.387343632,1.065074219
1.242142834,1.647157716,0.243147352
0.310225947,2.561028737,0.290410759
-0.155667378,2.621368061,0.946216855
-0.085846687,2.579866722,0.640868688
-0.039852623,2.406344034,0.661260463
0.048569962,2.43155124,0.608724158
0.025924071,2.334916316,0.564321816
-0.814779776,2.539347454,0.509123034
-0.385006617,3.482262258,0.53487355
-0.123808809,3.301777287,0.918645048
-0.056848721,3.195994978,0.995402563
0.017584698,3.064559061,0.865872927
0.007148344,2.801282573,0.775122256
0.002543476,2.605375115,0.819941959
0.001842232,2.821094038,0.521360971
0.007758721,2.651783313,1.152282457
0.004418647,2.520331325,1.063967071
0.002240919,1.705484006,0.809340285
-0.029114576,1.588532668,0.470542429
-0.008272538,1.47378136,1.61407864
-0.003699072,1.349156609,0.724047164
0.142357208,1.280991096,0.509527742
0.239099159,1.301844068,0.154963136
0.112773422,1.058106293,0.07639617
0.047605807,1.060591852,-0.041990281
-0.00373135,1.084971071,-0.104112307
0.005845243,0.900494657,-0.031808826
0.002787708,1.76559244,-0.548311087
-0.002758118,1.903645816,-0.224753689
-0.001285284,1.796095686,0.100865513
-0.024435702,0.72703654,-0.027559215
0.02255106,-0.296414603,-0.223492754
0.001637384,-0.309326238,-0.3916674
0.184372968,-0.330801464,-0.465112824
0.093040872,-0.285329144,-0.525884477
0.064550491,0.326339871,-0.553691579
-0.10098704,0.44190206,-0.525944228
-0.046877441,0.557479278,-0.595768958
0.018628138,0.522130416,-0.398413931
-0.07800666,0.566855432,0.005185869
-0.038472249,0.585450718,-0.205575377
-0.0180402,0.578842806,-0.320892226
-0.267355507,0.570090186,-0.398568134
-0.12226068,3.014799098,-0.453979337
0.003243229,2.634516254,0.17418909
-0.061977168,2.498873181,-0.093290334
-0.024759993,1.81861638,0.916284354
-0.237599274,1.761685749,0.609489931
-0.111440993,1.817535953,0.418200544
-0.474099329,2.82121766,0.30453658
-0.08132787,2.985931696,0.495736163
-0.031306358,2.560918418,0.795426463
-0.014684324,2.253105821,0.748412258
-0.053464584,2.714621645,1.203650205
0.181585916,1.37909209,0.912982049
0.846332581,1.5169372,0.499808703
-0.244459252,1.883125445,-0.66179012
0.074245851,1.934394164,-0.035873608
0.466026543,1.879479786,0.196301106
0.222430531,1.893313191,0.203131033
-0.068162997,1.884045152,0.239064137
0.032381978,1.827940233,0.254052119
0.014595112,2.269924141,0.227124506
-0.015181023,2.189276552,0.404973538
-0.19323306,2.034776673,0.61383956
-0.073940906,2.048009934,0.472884346
0.01515266,1.935680679,0.469175572
-0.017135617,1.844670489,0.393574303
0.006070918,1.648000681,0.348919602
-0.147006185,1.562003247,0.265298788
-0.017388456,2.131113191,-0.021542192
-0.008145171,1.833443085,0.211383391
-0.004469541,1.791615125,0.090014586
-0.002201566,1.69893027,0.113771994
0.064565158,1.645187955,-0.175354737
0.072538371,1.599125784,-0.060713434
0.048863532,1.56060187,0.001514757
0.023178335,1.509493823,0.816380718
0.01091788,1.723660975,0.573936504
0.028767037,1.758195751,0.358039369
0.014748598,1.685344408,0.200364111
0.038715624,1.90929356,-0.051267551
0.015175345,2.003262855,0.727864917
-1.436360417,2.048654785,0.352586794
-0.561554484,3.014388558,0.01128699
0.782634371,2.972105147,0.928337973
0.375657165,3.804605158,0.995708565
0.176084545,3.676567112,1.105225873
0.082330474,3.593606994,0.99680634
0.038444641,3.492268266,0.841447203
0.018031249,2.425166749,0.757928714
-0.132797116,2.310076313,0.183851137
-0.076108901,2.392051858,0.860166438
-0.134806137,2.315679441,0.278006878
-0.061684632,2.329621515,0.243533585
-0.031540711,2.232469504,0.410765097
-0.002648467,1.76739652,2.632577234
-0.001775358,1.677150822,1.467045345
0.095123668,1.420201819,0.927334458
0.045587101,1.402510879,0.440743193
1.072733582,1.292997511,0.233608697
-0.178849231,1.888398836,1.488225726
-0.110954688,1.844434851,1.33648308
0.021223631,1.808862123,1.294321157
1.626168717,2.915220502,0.451715305
0.761143882,3.766296644,0.742833547
0.356988457,4.038911516,1.347413969
0.166270158,4.249079041,1.102547179
0.314019295,4.142824845,0.815976998
0.144904949,4.401124992,0.663479077
0.099414005,4.268525119,0.577985928
0.043354936,4.113633367,0.516228169
-0.185745228,3.925112556,3.497038056
-0.084032847,4.131065273,2.072658475
-0.026671422,3.971572822,1.47554754
0.203774363,3.781259805,1.180958542
0.095436424,4.637141866,0.715544818
0.021230255,3.561439496,0.465225341
0.027779738,3.36453645,0.807605237
0.014424006,3.269029516,0.74078118
0.008975808,3.053734867,0.670856564
0.004170615,2.867025044,1.849688683
0.158182352,2.743634966,1.249760317
0.079232776,2.698383863,0.932355258
0.728118314,2.643196381,1.21667573
0.478645039,2.930660875,0.866364972
0.253112424,3.073265634,1.066058178
-0.312325145,3.056817482,1.046782678
-0.124630539,2.99243765,0.986467263
-0.051028576,2.817410544,0.951081792
0.029398991,2.745939528,1.14125173
0.127722204,1.384305787,0.846537867
0.05346008,1.387628147,-0.939067296
