V1,V2,V3
-0.641890067,-0.05992911,-0.007593502
-0.80032745,0.63677402,0.137382877
-1.876792844,-0.314101308,-0.000637091
-0.161511839,0.991630015,-0.18385999
0.38149788,-0.768495079,-1.171746846
1.388730702,0.201694996,-0.408097477
1.205255147,-0.191506014,-0.040643544
1.095532462,-0.00656597,-0.664881915
0.745442621,-0.601281569,-0.680201864
1.323778007,0.751968673,-0.756185966
0.959270599,-0.981921467,-0.650313069
0.768569007,0.512773371,-1.019840603
0.633821541,-0.694364467,-1.023923692
0.477558179,0.343669207,-0.727950512
0.460702392,-0.54954183,-0.406826298
0.381948363,-0.088716725,-0.484321183
0.317647635,-0.074385457,-0.133606332
0.263287257,-0.116689017,0.102606554
0.463311913,-0.013506954,0.266964788
0.362988393,-0.165046781,0.244095983
0.301377407,0.202906178,0.160230153
0.258288354,-0.288155505,-0.650324017
-0.231120529,0.127141903,-0.123384389
-0.203534447,-0.019088357,0.166462493
-0.153931377,0.080090919,0.365193056
0.030552985,-0.02179689,0.453444785
0.025834339,0.005753102,0.604815159
-0.008972499,-0.006115608,0.906289116
0.292708715,0.22638125,0.840361118
0.242366668,-0.32477082,1.164993522
0.201585436,0.175912544,0.815348514
0.168265774,0.658779101,0.683044383
0.139925905,-0.481407642,-1.905263683
0.100495845,0.35109143,-0.832956525
0.094269515,-0.311625115,0.032908951
-0.079544012,0.228737544,0.365921277
-0.078727059,0.10072666,0.639013184
-0.072299035,-0.411438586,1.333096271
-0.141702156,0.367362781,1.034494664
-0.117796847,-0.252120132,0.930533442
-0.097677885,0.185545899,0.805927547
-0.081198002,0.064873578,1.300291277
-0.067911453,-0.57278771,1.039928511
-0.039768881,0.514404988,0.987440027
0.459985308,-0.416089529,0.845401382
0.484420484,0.175605345,0.804591084
-2.678007427,-0.301014542,0.524627285
-2.079392727,0.679029145,0.177313972
-2.383192437,-0.71812876,-1.448434784
-2.545292912,0.998890446,-1.874351462
-2.11677481,-0.440135361,-2.5293951
-2.007168588,0.755215655,-3.00358076
-1.294157807,-0.904947788,-2.711097783
-1.04252731,1.1115857,-2.425545297
-0.920528087,-0.615217941,-2.332797726
-1.209348796,-0.182674607,-1.564436411
-1.002230176,0.494950249,-0.875092166
-0.649772866,0.466128483,-0.749321354
-0.54034329,-0.992741793,-0.706587964
0.211679302,1.036509277,-0.665026227
0.191267503,-0.176817038,-0.194645958
0.209967708,0.070604745,-1.296203836
0.171768005,-0.315841382,-1.187741492
0.148263614,0.603248713,-0.300521301
0.122152874,-0.570500419,0.087759081
-0.568979304,0.429787559,0.119676169
1.03828851,-0.459281929,0.964934804
0.86325363,0.045420668,0.630966133
0.718144173,-0.383180944,-0.194348026
0.832790646,0.070509678,-0.314639778
