V1,V2,V3
-0.669333801,-0.088079707,-0.013442572
-0.620181864,-0.094184015,-0.121493469
-1.538895074,-0.464444781,0.443558051
0.586186285,-0.650064539,0.60139529
0.825619723,-0.295385227,1.364595571
1.50775394,-0.817730375,1.029903696
0.847032929,-0.567317276,1.060700088
0.540732789,-0.316734755,1.451304004
0.120028165,-0.601462959,1.330986469
0.767207485,0.525272432,0.991274963
0.26370627,-0.619069796,0.478671194
0.110083621,-0.084968187,0.761905615
0.052760724,-0.06150668,0.325567984
-0.021723895,-0.036975705,0.226767854
0.052024717,-0.088098895,0.138950602
0.026264821,-0.395639381,-0.236499101
0.013852155,0.0498225,-0.071159828
0.006412429,-0.071939019,-0.01381046
0.247718207,0.00144965,0.003093787
0.108554779,-0.171967158,-0.142998081
0.0568401,0.160501548,0.035407092
0.0376642,-0.065371303,-0.816390646
-0.426040549,-0.026725634,-0.332814108
-0.236460182,-0.296110503,-0.151337096
-0.109611481,-0.130982988,0.233617596
0.100653929,-0.07033867,0.243437854
0.053616372,-0.057840496,0.227964172
-0.002124317,-0.017983356,0.351375368
0.299048704,0.219207155,0.15022059
0.156955175,-0.263782364,0.379732392
0.082950916,-0.063422417,0.389413265
0.044440157,0.8411432,0.289165683
0.023460868,-0.035728976,-2.272530503
-0.00348538,-0.00682365,-1.13314682
0.008842666,0.023046076,-0.355787828
-0.153277127,-0.004876011,-0.160166803
-0.093572409,0.154968494,0.020768188
-0.056271043,-0.450559664,0.73976155
-0.11130744,0.030818186,0.404656499
-0.058763533,-0.083465235,0.262753897
-0.030758742,-0.100576868,0.198983596
-0.016212296,0.177042684,0.667915843
-0.00894495,-0.593140203,0.327111772
0.011987524,0.101508682,0.300256415
0.499397255,-0.025881171,0.145143726
0.365761335,-0.340731124,0.069403434
-2.887613991,-0.165005289,0.38524486
-1.378077119,-1.954519552,0.26195036
-1.381997689,-1.162717416,2.162831379
-1.293492344,-0.764741623,1.964135341
-0.683377838,-0.770021901,1.746919578
-0.607746721,-0.352761645,1.401356898
0.054071465,-1.025107955,1.124585396
0.062431649,0.139302489,1.051282033
-0.020438265,-0.066434072,0.147635605
-0.454523951,-0.998791458,0.119621261
-0.236592096,-0.143256761,0.212051576
0.0587724,0.431248292,0.581326934
0.031149057,-0.949525455,0.422546845
0.677557934,0.143117642,0.148919221
0.3732852,0.284243852,0.392750427
0.248159984,-0.309026814,-0.822149068
0.128280532,-0.291017084,-0.938115144
0.073193746,0.368416041,-0.214411325
0.037519861,-0.117863911,-0.007222866
-0.650748343,-0.005717487,-0.143764941
1.167614468,-0.758972324,0.54933054
0.616745575,-0.702957921,0.851169736
0.326093121,-0.36703404,0.986019141
0.407826377,-0.16321262,0.870450556
0.215660209,1.447162572,0.697426169
0.114972862,-0.432749406,0.621468724
0.068660226,-0.458460047,0.436781637
-0.116304547,0.103410276,0.283232587
0.293021077,-0.097901043,0.218549801
0.159542596,-0.118846984,0.186892969
0.061517329,-0.164429634,0.273641775
0.113010307,-0.015337111,0.26450608
0.064255158,-0.043647775,-0.522015033
-0.052366169,0.531415407,-0.120682086
-0.027323856,-0.131057688,-0.009760356
-0.014440144,-0.171047752,0.036169834
-0.003871025,0.036094321,0.217033561
0.003219215,-0.369625584,0.107028636
0.038072619,0.064097352,0.048538489
