V1,V2,V3
0.008790694,0.099306626,-0.399389832
0.008048732,-0.7106924,0.078016773
-0.047929536,-0.079409895,0.346657887
-0.0069851,-0.530240588,-0.172463516
-0.001017987,-0.214685297,0.006877568
-0.540438043,0.100778125,-0.003728512
0.026629742,-0.573742921,0.204602306
0.02553482,1.247621781,-1.012025109
-0.020743003,-1.461958021,0.396160917
-0.003527866,0.415524217,0.001739431
0.01238754,-0.874249474,-0.016075486
2.01E-05,1.429084244,-0.665982174
-0.001427525,-1.590374799,0.16938552
-0.307119638,0.555173379,-0.055295485
-0.027702022,-2.086022595,0.018954847
-0.003847093,0.912123654,-0.450339131
0.001506795,-1.479577613,0.121687511
-0.355502927,0.463226794,-0.007644639
0.397974329,-0.621195635,-0.015365757
0.058367154,-0.098755283,-0.291674816
0.002703896,-0.473815692,-0.244448929
0.835790296,-0.2477779,-0.254025136
0.121796118,-0.218543993,0.075372703
-0.287540604,-0.420452511,-0.716265068
-0.0485595,-0.133487872,0.172065067
-1.205327028,-0.486142737,-0.344632955
-0.060097572,0.135502773,-0.153505002
-0.015982215,-0.763267935,-0.9585099
-0.04327254,-0.51925786,0.191246508
0.117048271,-0.213830776,-0.058625006
-0.433033311,-0.4268401,-0.034880081
-0.047758987,-0.224290969,-0.468119149
-0.886774297,-0.311721665,-0.18490538
-0.158268423,-0.093103523,0.020478131
-0.197694937,-0.576141391,-0.738980021
0.283667242,-0.16150694,0.114908076
0.592263623,-0.441838246,-0.08580158
0.082740069,-0.171808674,-0.284960571
0.071484027,-1.598758704,-0.373835597
0.009834791,0.496568651,0.052961092
0.019764325,-0.931796872,-0.076248413
-0.039787699,0.118259839,0.016495779
-0.504364149,-0.667492268,-0.032242253
-0.659721539,-0.313180294,-0.021564572
-0.090522204,0.006618491,-0.409806481
1.122221466,-0.583463153,-0.382078692
0.165504511,0.149536728,0.369107775
0.009682466,-0.665019704,-1.144484848
0.700410032,-0.080905797,0.952867563
0.103411868,-0.387310513,-0.19378303
0.015175287,-0.326295618,-0.666100402
0.003822931,-0.370842204,0.13043115
0.000325168,-0.272825919,-0.054866385
-0.002916639,-0.388945699,0.170096879
-0.29590128,-0.29580693,-0.147240538
-0.030501523,-1.063516194,0.53325576
-0.004530328,0.15623426,-0.544894649
0.169170059,-0.698063056,0.146684731
0.019637387,-0.092152372,-0.074896058
-0.689959841,-1.278142194,-0.306702199
-0.100651428,0.443635265,-0.061559985
0.476230321,-0.523768319,-0.570999226
0.06376749,-0.144603698,0.100113178
-0.061169617,-0.494813809,-0.449892575
-0.178961136,-0.272246294,0.012867672
-0.141849297,-0.643727734,-1.765432006
-0.023377908,-0.120091894,0.422709199
-0.167702743,-0.549774967,0.393581011
0.311468436,-0.192658296,0.297363086
0.043134671,-0.353962799,-0.084905125
0.006414566,-0.255374326,-0.236180929
0.298439418,-0.380780252,0.053915976
0.383238589,-0.768235463,-0.038356863
0.054889265,-0.018036714,-0.244853565
0.011657974,-0.4183591,-0.236904603
0.041409843,-0.466413868,0.134610615
0.005317649,-0.070704188,-0.065590652
-0.561313507,-0.531258974,-0.041727933
-0.053740801,-0.041498269,0.00914031
0.063704188,-0.560293849,-0.791584273
0.016457387,-0.358447673,0.273448631
-0.076373883,-0.444464167,-0.037891296
-0.01188376,0.018681241,0.16044694
-0.022350299,-0.599036882,-0.070233845
-0.005949474,-0.359401219,-0.007728229
0.217257516,-0.280679915,-0.017310557
0.389525002,-0.766294278,-0.080908283
0.086766173,0.002523002,-0.150430609
0.02916891,-0.578100645,0.743546049
0.035228874,-0.171181561,-0.406227186
0.005133963,-0.454399047,0.135317737
0.000704891,-0.260582637,0.182754107
-0.030467144,-1.962435839,-0.174651091
-0.004457624,0.805366188,1.006979836
1.15358673,-1.149781867,-0.380973827
0.233752528,0.574809904,0.11983159
0.030062087,-0.962237259,-0.984975042
-0.006129349,0.136389906,0.206103965
-0.065500322,-0.67694342,-0.041586015
-0.004298894,0.206825421,0.006972737
0.005376203,0.267406282,-0.08390176
-0.299761022,-0.768503215,-1.230981888
-0.032183341,-0.018721555,0.382464437
-0.023158209,-0.80764403,-0.172413187
0.287038831,0.004305076,-0.01867986
0.042217979,-1.164711606,0.010135051
0.512985548,0.683936023,-0.204974282
0.065145739,-0.907774636,0.032131226
0.007105751,0.042414776,-0.450944319
0.003730399,-0.585259742,0.076111513
0.118284723,-0.244714789,-0.030578796
0.035359304,-0.555229571,-0.525914793
-0.182537544,-0.151623388,0.344770858
-0.0259906,-0.584345992,-0.253404611
-0.003786688,-0.167617736,-0.092634889
-0.008451007,-0.463343166,-0.014655356
-0.028454669,0.096122664,-0.000733534
0.529567774,-0.646840375,-0.001127189
0.071228,0.316594631,0.152865309
-0.050152418,-0.747876516,-0.486031337
0.018552166,-0.106436589,0.488009306
0.002926608,-0.68444601,-0.204557169
0.000382939,-1.102069175,0.084858283
0.047749012,0.196869768,0.02128352
0.018624958,-2.984615409,-0.006856358
0.007465609,1.460258059,-0.006486412
0.090728053,-3.101221162,-0.114852168
0.015504267,1.580273139,0.267692149
-0.021220055,-1.668473335,-0.10648282
-0.007847441,0.516969963,0.022313198
-0.015283485,-0.968230831,-0.02867601
-0.00130494,0.089222492,0.064923787
-0.125457567,-0.643133788,-0.157838877
-0.633573022,-0.483447707,0.091913362
-0.092266445,-0.127049909,-0.050079864
-0.252187576,-0.489388542,1.084655061
-0.780499335,-0.346718653,-0.428263552
-0.108544204,-0.280526568,0.188415943
-0.051769505,-0.226490309,-0.680441613
0.004666927,-0.390929652,-0.267325851
-0.014279618,-0.300113319,-0.161016728
-0.143313648,-0.440751055,0.034724455
-0.213175649,-0.270692863,0.140169429
-0.044720851,-0.629800917,0.151199938
-0.00856069,-0.742835098,-0.22644499
-0.057085326,-0.071936598,0.045709449
-0.010540798,-0.558612574,-0.020505933
-0.363996458,-0.412918009,-1.536621828
-0.053047402,-0.464443667,0.62712386
-0.584779297,-0.249714177,-0.212520173
-0.085952425,-0.32334898,-1.062965755
0.021377332,-0.797893415,-0.216059558
0.133310643,0.749490767,-0.000950631
0.523301712,-1.697278044,-0.017389734
-0.300673373,0.695135958,0.016644006
-0.000142125,-1.170108373,-0.271328751
0.175507428,0.267184842,-0.175847624
0.119857674,-0.760854413,0.090347721
-0.062792695,0.044359205,-0.199116352
-0.002168099,-0.611609599,-0.036990668
0.643227411,-0.206127659,-0.038270318
-0.241921098,-0.061461927,0.028298492
-0.024448837,-0.521060178,-0.563467469
0.134048383,-0.215363858,0.692214591
-0.014265523,-0.425035596,-0.243757479
0.017733488,-0.332261402,-0.031675701
-0.120226682,-0.344326585,0.04723789
-0.071101463,0.079628194,-0.053156145
-0.064912027,-0.348417482,-0.078571513
-0.008748879,-0.332819858,-1.470402433
-0.001350345,-0.327438777,-0.065853499
0.086659731,-0.31925158,0.009839348
-0.070502891,-0.389219762,-0.013613466
-0.010501102,-0.020154913,-0.071232103
0.087241157,-0.566340599,-0.060672196
0.030349072,-0.854242191,0.032321216
-0.228008481,0.03817935,0.102434107
-0.003794251,-0.689300994,-0.070100335
-0.011503166,-0.093364372,-0.049100268
0.004047433,-0.493424862,0.019068098
0.003308273,-0.238551648,-0.183966544
0.181762975,-0.411940561,-0.180775832
0.026647929,-0.073580964,0.055960875
-0.633194637,-0.836424611,-0.037459303
-0.349336128,-0.632069629,-0.083882622
-0.011824612,-0.100609494,-1.390371469
-0.003446958,-0.51330581,0.258224783
0.146865523,0.580466664,0.066934607
0.023448191,-0.907729936,-0.025502191
-0.038612773,0.06880627,0.022195974
0.121187947,-0.629887351,0.831988809
-0.034971977,-0.950558949,-0.359064024
-0.869936197,-0.187734784,0.011455487
0.752240765,-0.249112652,-0.037247085
-0.587977796,-0.24837001,-0.572117832
-0.059913969,-0.32164609,-0.493219443
0.074022724,-0.353041051,-0.328409786
0.01110592,-0.307423283,0.273466173
-0.475426653,-0.415072804,-0.039011217
0.035285258,-0.237303604,0.130658962
-0.294417382,-0.532044906,-0.506820165
-0.285477803,-0.041018002,0.145626673
-0.046335408,-1.475377303,-0.307232277
0.042271663,0.474007768,-0.050569417
0.008863617,-0.884631508,-0.00665357
0.054587221,-0.917067915,0.007676144
-0.00077642,0.047727147,-0.01006841
-0.000623626,-0.519295773,-0.041257558
-0.147131778,-0.314933476,0.019759255
-0.024623973,-0.383555329,-0.007457317
0.017277687,-0.310493849,-0.114600473
-0.000177364,-0.182702766,-0.062933282
0.010722475,-0.438307993,-0.141583089
-0.017277618,-0.320428546,-0.416163719
-0.023306654,-0.678587971,0.126059363
-0.00339063,-0.521508113,0.011499485
-0.001234276,-0.211786988,-0.012794141
0.02060812,-1.611768167,-0.714679661
0.003570101,0.524325266,0.239316421
0.527637291,-0.940027776,-0.094637601
0.075838733,-0.0646714,0.027596882
0.009878882,-0.542058035,-0.443118982
-0.111089216,-0.199578852,0.104166543
-0.016188613,-0.410477983,0.230375118
0.029477987,-0.604371082,0.041929152
-0.036274958,-0.15424662,0.702893124
-0.005298855,-0.472380084,-0.227838645
0.036328558,-0.247663561,0.028584425
0.005090012,-0.889131105,0.242659417
-0.013249132,0.052549266,-0.260962061
0.090212304,-0.706114069,0.148340522
0.013238582,-0.081506348,-0.147959149
0.008165858,-0.613030141,-0.040487748
0.161924297,0.459381297,0.202239549
0.173834991,-0.897883853,-0.08978105
0.021148596,0.893427154,0.031160407
-0.011423744,-1.25196876,-0.122665194
0.000633253,0.296806275,0.022270408
-0.00014185,-0.537626214,0.032610092
-0.685770492,-0.212553571,0.016895507
0.107501602,-0.296069907,-0.004810005
0.015667673,-0.255181429,-0.583767009
0.042213638,-0.411966029,0.168957926
-0.15520995,-0.33802983,-0.069610828
0.191153498,-0.340045159,-0.012296219
0.007501095,-0.256409219,-0.112094649
0.000968376,-0.396806877,-0.12159957
-0.27509743,-0.135536885,0.036251623
-0.040557166,-0.468688745,-0.008034523
-0.007124266,-0.269612085,-0.220969684
-0.00167514,-0.578595528,0.038901483
0.008187721,-0.179324919,0.267808085
0.001215228,-0.48832767,-0.095320206
0.093086415,-0.237561083,0.019377944
0.003305403,-0.525439869,-0.169142566
-0.098327809,-0.265454691,-1.145744337
-0.014330685,-0.398194674,0.405502823
0.022722376,-0.236285636,-0.198128591
0.19612307,-0.422655625,0.369439025
0.082502063,-0.302857892,-0.392991871
-0.538225556,-0.287578674,-0.068725907
-0.073078559,-0.105596043,-0.058631901
0.300801161,-0.511615494,0.338981648
0.043862325,-0.198610288,-0.081614434
-0.007349846,-1.142472021,-0.222272388
0.001883829,-0.232491831,0.035883333
-0.012470185,-0.41737698,-0.013184973
0.024288211,-0.076237349,-0.114112061
0.003539469,-0.002565914,0.032357857
0.270820452,-0.542178224,-0.133106221
0.05193127,-0.197461657,0.040557617
-0.030363911,-0.434065006,-0.199679615
0.017678908,-0.660013852,0.025105422
0.08458213,-0.115725353,-0.059916228
-0.006042464,-0.70802872,0.00348832
-0.0086003,-0.081390717,-0.015496228
-1.226197788,-0.287097489,-0.00988381
-0.104971444,0.898740571,-0.219389376
-0.035602492,-1.212292957,-0.94346936
-0.961172748,0.277642295,0.208766869
-0.693447972,-1.068168278,-0.097665224
-0.102169154,0.264681561,-0.762616441
0.029122246,-0.478891357,-0.328709831
0.004173535,-0.123062233,0.018907836
0.011108796,-0.454741214,0.04553884
-0.132026146,-0.255805344,0.002238119
-0.260587864,-0.025914335,0.077192117
0.031507655,-0.54767345,-0.134081481
0.01651187,-0.19662797,-0.176469532
0.002403549,1.545969084,0.03433727
0.211095735,-1.759588347,-0.305420519
-0.055295788,0.678302454,-0.033957772
-0.015481538,-1.069655429,-0.10593249
0.105865636,0.449019261,-0.021449333
0.63614142,-0.89958964,-0.032556654
0.092709323,0.15902544,-0.195921627
0.487267556,-0.697694282,-0.453676009
0.049140569,0.014935721,-0.088666069
0.010747127,-0.724464844,-0.204117695
0.001041051,-0.463049546,0.02639596
-0.40048922,-0.255274084,-0.521392393
-0.056649239,-0.36420585,0.155778608
0.072895391,-0.314455043,-0.480026802
0.01029761,-0.366276801,0.123790898
0.001465768,-0.357156084,-0.087398849
0.270475853,-0.328321063,0.008603601
-0.155759961,-0.324546832,-0.029638264
-0.358574701,-0.266095159,-0.206537063
-0.080235206,-0.356342551,-0.085814241
-0.183038374,-1.022618763,-0.053986315
0.217338793,0.150201695,-0.077236885
0.034644423,-0.67359023,-0.122729149
-0.059469137,-0.106008769,-0.873397373
-0.031868636,-0.496904001,0.259169232
2.3373409,-0.235458305,-0.157607851
0.317928608,0.675713569,0.026275752
0.002084552,-1.034830215,-1.818590553
0.003121767,0.372447933,0.326693277
0.026455205,-1.019356508,-1.617818032
0.004944906,-1.334271839,-0.309669792
-0.074295584,0.242279114,0.078645104
-0.166589273,1.34327719,-0.103537499
-0.003092345,-1.525767354,-0.183435864
-0.000466582,0.495145026,0.012601092
-0.442319644,-0.930134351,-0.008342872
0.096110447,0.117604411,0.069612124
0.060614583,-0.660964362,-0.325099019
0.007434825,-0.113465426,0.018359401
-0.00067943,0.276738517,-0.055988719
0.001140996,-0.637014961,-0.161097121
-0.032259294,-0.130758634,0.055847619
-0.249817359,-0.464870871,-0.019122688
-0.033052846,-0.220253939,0.311063127
-0.302847553,-0.581449205,-0.262295009
-0.03817093,-0.030319545,0.05678679
