V1,V2,V3
-0.088843343,-0.012164421,-1.100633337
-0.037203153,-0.05631743,0.77656479
-0.036870768,0.666973512,-0.481444343
-0.427156589,-0.547026146,0.131926962
-0.366475096,0.090653127,0.612503932
-0.269654774,0.335868974,0.237799171
-0.2105265,-0.900308297,-0.10670397
-0.318315544,0.543190144,0.343909768
-0.229167083,-0.498643968,-0.221608089
-0.18210184,3.663554387,1.20494705
-0.136968019,-3.017510493,0.59086817
-0.105129654,2.218258608,-0.408785278
-0.238315291,-1.913296799,0.254129837
-0.184976147,1.567980622,-0.170499917
-0.169284043,-1.095544643,0.217359631
0.235747615,0.690887567,-0.093471133
0.225107724,-0.709554939,0.199307585
0.178819082,0.306286638,1.164363927
0.047057131,-0.465833551,-0.753793939
0.037394903,0.326676193,-0.053551403
0.030112579,-0.278918751,0.395968144
-0.152775251,0.17254939,-0.250855687
0.977726884,-0.215261769,0.152663758
0.782765438,-0.620216233,-0.074354971
1.106476019,-0.096738982,-0.076783451
0.741099172,-0.372557864,0.24922594
1.026347541,-0.256090791,0.766262372
0.56317434,-0.294621332,-0.522156577
0.419726715,-0.205501297,0.627313417
0.349362301,0.669228222,-0.193913276
0.277519157,-0.799720726,-0.16924284
-1.090768391,0.415611787,0.329371833
-1.001564678,-0.789606197,-0.227217144
-0.73675682,-0.141242013,-0.29170433
0.324919438,-0.621234065,0.154496565
0.334658603,0.298731808,0.002348758
0.263721433,-0.474193816,0.101398583
0.260014395,0.624965897,0.559012638
0.056896265,-0.67669246,-0.362467151
0.058453112,0.48255756,0.47048707
-0.198220611,-0.464121711,-0.303965556
-0.157452171,0.915241651,0.426101285
-0.125291886,-1.031588967,-0.223262796
-0.047921119,0.682232255,0.157471858
-0.040845884,-0.544321065,0.05183214
0.141221553,0.625072363,-0.92660843
0.111414592,-0.589315978,1.341618013
0.147038306,0.423386089,-0.853433979
0.165467052,-0.432482273,0.582098732
-0.492405389,0.354156051,-0.380198354
-0.391125863,-0.337360002,0.189887815
-0.310677404,0.520767809,-0.04753971
-0.294005197,-0.636826612,-0.408143723
-0.232958932,0.275728165,0.111502484
-0.49341231,-0.213485976,0.061493683
-0.374725837,-0.161248364,-0.039392228
-0.284407197,-0.160096213,0.185478146
-0.223200419,-0.122460465,-0.072187832
1.341711007,0.051749907,0.638975759
1.070132189,-1.03079294,-0.370943455
0.850066174,-0.142588782,0.859249944
0.635966083,-0.543816133,-0.468040666
0.507788915,-0.088256432,0.294718534
0.314384955,-0.252830611,-0.071479621
0.45544416,-0.035440072,-0.010483589
0.33460681,-0.300263359,-0.025743507
0.266185359,-0.007251373,0.203115207
0.999596889,-0.106589719,-0.158196241
0.951793473,-0.659081277,0.309836976
0.757464638,-0.191173388,-0.534951277
0.864436568,-0.507261821,0.264788986
0.686629525,-0.521323847,0.137956026
0.595699094,-0.102426625,0.423387798
0.473180886,-0.42431945,0.234669374
0.301631137,-0.013513289,-0.46787827
0.247559676,-0.441948288,0.159925792
0.278291761,0.119183115,0.223724711
0.216908974,-0.308128533,-0.070050694
0.040238795,0.050593258,0.011523878
0.017226583,0.192475215,-0.063498757
-1.334061805,-0.170946546,0.034866353
-1.082122531,-0.909220424,0.061658853
-0.983890003,-0.02854888,-0.153294399
0.04565748,-0.705750715,0.189549859
0.018242721,-0.657113894,0.932086282
-0.352823632,0.649350821,-0.586734309
-0.214215897,-0.690576097,0.372061264
-0.170695458,0.417629516,-0.182659681
-0.135576621,-0.786756273,0.070993903
-0.1070209,0.070315758,-0.002327974
-0.0840926,-0.069662996,-3.677943181
-0.072047122,-0.186022377,2.300678097
0.029786935,0.125213091,-1.424536019
0.037986482,-0.119159897,0.839170326
0.017984704,0.069885516,-0.67848138
0.013781638,-0.119669731,0.520674366
-0.073274684,0.218901001,-0.305422771
-0.055988499,-0.230440456,-0.572543853
-0.004238089,0.137481819,0.260941996
0.024191652,-0.109862805,-0.154478598
0.042447515,0.047901373,0.124144644
0.033514472,-0.068506868,-0.111490636
0.420210169,0.00624767,0.064484359
0.332895194,-0.287212282,-0.046082184
0.264430536,-0.079456166,-0.15405102
0.206245055,-0.133595924,0.091915974
0.16387979,-0.049647222,0.064879578
0.128782752,-0.071725654,-0.070851672
0.941535513,-0.039429427,0.499680624
