V1,V2,V3
0.052388208,0.044842983,0.077560818
-0.142907055,0.574371507,0.468333899
0.117679489,0.148872048,-0.110200917
-1.262677441,0.35112433,-3.344380776
0.998294936,-0.181214106,0.818897497
-0.413412432,-0.268058874,-0.400723081
0.156183566,-0.177342637,0.279320376
-0.059328669,-0.046733336,-0.217873838
0.334511349,-0.028344131,-0.923027156
-0.998108582,0.460212924,0.222325514
0.36588481,-0.923868755,-0.312006157
-0.141018727,-0.312110979,-0.111182135
0.197906405,-0.09689855,-0.012710356
-0.206273264,-0.030576605,-0.029710443
0.075795279,0.480727735,0.078403176
-0.09569029,0.367810402,0.049322387
0.035406818,-0.182912798,0.034345652
0.006698431,0.076510931,0.113230385
-0.13580288,0.01407344,-0.018705243
0.200242114,-0.025554865,-0.021659089
-0.000789565,-0.044895786,-0.134305707
0.012980099,-0.07472766,-0.049696005
0.068306386,-0.283970265,0.098144036
-0.057232169,-0.105021487,-0.015949824
0.020986658,-0.045992477,-0.090509532
-0.089705724,-0.038447362,0.088574314
0.031262916,-0.108733692,0.289985267
0.003352393,-0.041525953,-0.090283487
-0.034328848,-0.016603432,-0.381126832
0.006454051,-0.013121696,0.402888314
-0.034836316,0.625519531,-0.12532992
-0.047491961,0.209623137,0.037916944
-0.012675436,0.295034292,-0.044522746
0.004688899,0.066344208,0.033432643
-0.141217652,0.433088297,-0.11736426
0.053529643,0.104596519,0.024620945
0.437463534,0.021052135,-0.041641873
-0.120974425,-0.093413773,0.022807984
0.044046839,-0.052253212,0.06842816
-0.086229488,-0.397280542,0.10269004
-0.009810373,-0.145318058,0.204678147
0.488416344,-0.016594603,-0.272583185
-0.180669738,0.174445258,0.062040319
0.040989309,0.023063799,0.10183519
-0.014467564,-0.031553948,-0.14798045
0.931789661,-0.275206375,0.043518386
-0.344529177,-0.296540242,-0.044323919
0.150965507,-0.763120659,0.073406837
-0.053142995,-0.276033604,-0.069976619
0.015288799,-0.084135593,0.078066617
-0.154794245,-0.029980728,0.00314116
0.053000594,-0.046666492,0.137792811
-0.020518382,-0.707845521,-0.089526329
0.027777765,-0.228469279,0.03389509
0.04877947,0.040108724,-0.029698213
0.062676707,3.59E-05,0.126681617
-0.020857125,-0.021458268,-0.07118214
0.077064391,-0.004942113,0.032024601
-0.071442916,0.015611641,0.515108591
0.223089351,0.058806379,-0.066871043
-0.069033782,-0.098501145,0.00420683
0.022889257,-0.058402127,-0.12686492
0.003190921,-0.020924492,-0.030407705
-0.001223597,0.092518128,0.054586156
0.145367423,0.3073345,2.321683571
0.297277185,0.041759095,-0.552508579
0.934018943,0.016676916,-0.164354562
-0.617872353,0.025171776,0.064186626
-0.072591525,-0.131058525,0.164429394
0.014016288,-0.059069877,-0.424393401
-0.004775247,-0.114034818,0.085857146
0.069027569,0.088764337,-0.015293379
-0.022391266,0.012266649,0.002423452
-0.818654951,0.308755293,0.000358334
0.299979051,0.482941777,0.003936279
-0.05421195,-0.152594655,-0.164836068
0.021273163,-0.070884324,0.158595942
0.036377309,-0.027384544,-0.061151396
-0.014556245,-0.131558605,0.016280052
0.004575749,-0.099398764,0.127641754
-0.001043405,0.317318319,-0.203927256
0.007280698,0.076492706,0.642640206
-0.001913624,0.024331312,0.040675585
0.000876471,-0.679108983,-0.00503902
-0.030489817,-0.244426152,0.002885859
0.016661623,-0.134250653,1.359441424
-0.005982949,-0.099252318,-0.438825665
0.1463054,-0.032953686,0.297817836
0.118209292,-0.044140696,-0.101669763
-0.043095118,-0.364413759,0.07124059
0.010656973,-0.137034356,-0.028485271
-0.030001101,0.004478242,0.010757897
0.018693755,-0.135742081,0.141627256
-0.006869235,0.861185141,-0.388594771
-0.001524388,0.498918587,0.100198647
0.000572213,0.147223336,0.095218795
-0.024044579,-0.929936848,-0.171431967
0.04290648,-1.300144463,0.054044117
-0.024811828,-0.463069971,-0.017853451
0.192783818,-0.190651686,0.030233765
-0.064748634,-0.189828608,-0.012549168
0.044866736,0.464613853,-0.021559387
-0.147859357,0.229352441,-0.002854118
0.055184484,0.114977738,-0.065582328
0.020199148,-0.011514566,0.104389236
-0.094215741,0.052157953,0.441960163
0.032967055,-0.005068437,-0.064288264
-0.012192236,-0.008999735,-0.005599317
-0.254384218,0.004622344,0.012789681
0.097236249,2.252770142,-0.006681507
0.024612872,0.391171648,-0.058255272
-0.072603448,0.11753692,-0.461915426
0.031166235,-0.567841075,0.840340896
-0.237516235,-0.16415926,-0.189709161
0.087860044,-0.105199185,0.082093497
-0.454335574,0.976220584,-0.168440029
0.309102133,0.223866217,0.064582289
-0.107511245,-0.319672714,-0.086113888
0.039770803,-0.31945038,0.137574334
-0.061290222,0.459673215,0.549003666
0.22933453,-1.095887344,-0.119225973
0.676328786,-0.301246025,0.065629165
-0.891591745,-0.326739989,-0.949030355
0.518730415,-0.308737232,0.219188172
0.23930776,-0.216280086,-0.222520141
-0.084666739,-0.298839024,0.145126098
-0.141162697,-0.16171339,-0.143152214
0.116571932,-0.08347541,-0.047619947
-0.043716361,0.464117457,-0.035181141
-0.005853939,0.16523978,0.115691469
-0.183947504,0.001009107,0.183161327
0.084735154,-0.041768909,-0.035368436
0.018484704,-0.083899227,-0.037193706
-0.031080447,-0.030333986,0.036990897
0.025605385,-0.127903332,0.050009991
-0.159325832,-0.050237174,0.031612179
0.110498532,0.507436141,-0.162586528
-0.040867302,-0.062317808,2.55E-05
0.014468874,0.019548345,-0.079662718
-0.005457889,0.000700182,0.006344091
0.067616774,0.032319576,-0.273353593
0.017243115,-0.005483663,0.071813671
0.008463837,-0.005685281,-0.003695215
-0.002869975,-0.00372995,0.792026636
0.001108837,0.276622377,-0.044348463
0.0232363,0.204728714,0.009904562
-0.007339228,0.0603432,-0.050687163
0.034513506,0.319990065,-0.185858411
-0.015750261,0.26275113,0.691502864
-1.437651136,0.219781552,-0.327875191
0.64394454,-0.07286155,-0.244638204
0.807787763,-0.402026954,-0.159797129
-0.290231989,0.192673637,0.143154374
0.107266833,-0.167130379,0.132512251
-0.039935899,-0.077522457,-0.106058092
0.014604986,0.001329614,0.022077054
-0.005402384,-0.911922386,-0.016436775
-0.139255321,-0.289468734,-0.449812003
0.037689158,-0.003024595,0.659411823
-0.113053279,-0.008356354,-0.641007853
0.043362585,0.022855231,0.02225081
-0.01865171,-0.016607712,-0.014294151
0.019044219,-0.377818157,2.219832839
-0.00757836,-0.123661136,-0.521126364
0.098759828,-0.211556494,0.24941041
-0.035561184,-0.091890337,-0.064611981
1.06450838,-0.101796123,0.049061349
-1.075766537,-0.274570378,1.406842041
0.370891372,-0.388881754,-0.150095658
-0.063944208,-0.215769406,0.274582304
1.639870005,1.10460035,-0.327635917
-0.60818421,-0.026016698,0.266753508
0.224997643,-0.148078401,0.166636377
-0.084393897,0.101992956,-0.296966488
0.267258145,0.025349966,0.069925979
-0.101240051,0.22718913,-0.036869206
0.068905242,0.055818305,0.072170611
-0.028761248,0.007901425,-0.021232247
-0.195439076,-0.005182774,3.035255844
0.075382532,0.24939322,-0.724368665
-0.015146337,0.065340992,0.262977836
0.221886565,0.017190815,0.121679315
-0.082218587,0.881736671,-0.190083434
0.006885741,-0.633221996,0.074867309
0.015275363,-0.226335705,0.210766083
-0.004255732,-0.012523763,-0.033080969
0.003785229,-0.058935529,-0.015951894
-0.001439375,-0.052763251,1.195484462
0.156758791,0.006287543,-0.297458662
-0.052946246,-0.033844933,0.067022857
0.710544492,0.013616097,0.408850168
-0.125702022,-0.182222643,-0.180763346
0.075127326,-0.086365095,0.19130269
-0.458828398,-0.057035878,-0.097050366
0.191588655,-0.220859414,0.068377409
-0.063451822,-0.209752061,-0.120465795
0.07680476,-0.03708918,0.377444721
0.08552108,-1.266106768,-0.156911759
-0.038079584,-0.42318533,-1.286847917
0.070035781,-0.266343153,0.593648103
-0.043688155,-0.097245634,-0.137787653
0.763227923,-0.043728919,0.023503207
-0.518646498,-0.16273916,-0.044965824
-0.353951636,-0.162305281,1.153441968
-0.318862352,-0.72814184,-0.388655049
0.0473297,-0.289044612,0.006934477
-0.157669136,-0.108200234,-1.277208567
0.80677116,-0.070279015,1.29680749
-0.301934351,-0.209154104,-0.661583131
-0.130358248,-0.123483844,0.412232395
0.186613812,1.109614404,0.306354821
-0.089212221,0.307939762,-0.130977431
-0.156211782,1.223267446,0.624823284
0.124973446,0.328040866,0.408083368
-0.022009561,0.071480333,-0.076804623
-8.67E-05,0.20913021,-0.049880298
0.278889513,0.066516604,0.034442516
-0.102956132,-0.006906076,-0.010517725
0.460842871,-0.020796361,-0.272958649
-0.157775735,0.351000357,0.064775673
0.437137162,-0.17850235,-0.721707727
-0.161581888,-0.251180741,0.122745977
-0.121695713,-0.109550837,0.07040246
1.514495529,2.079194343,-0.054218609
-0.576523564,0.287546824,-0.417337034
0.212490763,-0.024001813,0.319288305
-0.112966625,0.596688839,-0.264755885
0.040949008,0.259886466,-0.49970984
-0.013719475,1.291965532,0.091710811
0.005897493,0.000918428,-0.011756812
0.026701442,-0.136453209,-0.126713214
0.565733109,-0.84371951,0.01674453
-0.209459934,-0.410255927,-0.038143908
-0.110019907,-0.175588472,-0.09717166
-0.124573092,-0.140256666,-0.018782105
0.016575912,-0.070121865,-0.055023055
-0.475397663,-0.023362504,-0.397494799
0.232024425,-0.15156201,-0.122499254
-0.098200714,-0.088450339,-0.118087943
0.033320405,-0.075386733,0.023217337
-0.012326423,-0.086724251,-0.96056039
-0.267857614,0.100695634,0.26905876
0.035192088,0.667852712,-0.002378092
0.017696448,0.284230701,0.105330036
0.017118174,0.070787181,-0.160267693
-0.015036588,0.035512621,0.048597485
0.599062562,0.099773733,-0.031721183
-0.444231247,-0.090566704,0.007452797
0.160231284,-0.131011263,0.131581155
-0.060505417,-1.934156913,-0.127305471
-2.156592914,-0.588334686,-0.002535644
1.525153429,-0.679414169,-1.006363318
-0.559293218,-0.563639772,0.001145341
0.092920626,-0.329224762,0.296232172
0.828618068,-1.120345017,0.135646796
-0.286447559,-0.544033537,-0.030057555
0.113891746,-0.090957793,0.181026913
-0.064497349,-0.0180549,-0.049712019
0.023979754,-0.039426484,0.047317839
-0.36400365,-0.017937467,-0.039784828
0.184909038,-0.09416753,0.021888458
-0.073654312,-0.888967141,-0.118687652
0.027488261,-0.297397043,0.077320948
0.16352032,0.226157654,-0.773625893
-0.058183295,0.726628069,0.193945048
0.023332219,0.215362869,-0.006593376
-0.006517542,0.0826986,-1.01511188
-0.037016004,-0.59611443,0.35228078
0.072122253,-0.368982186,-0.139176968
0.34094093,-0.126616311,0.280865804
-0.082435399,-0.106688224,0.011213561
0.099789822,-0.413451349,0.068447153
-0.104433452,-0.220334597,-0.031265005
-0.026715414,-0.144044252,0.03081844
