V1,V2,V3
0.02579362,-0.037161456,0.006617504
-0.055276457,-0.739333183,0.068569283
-1.57513983,-0.500282071,0.235352935
-0.986586209,-0.693862292,0.193064162
-0.522486359,-0.771001428,-1.382289103
-0.6996265,-0.692468276,-2.022550143
-0.03151853,0.014354679,-2.0786814
-0.029210495,-0.0027791,-2.415595719
1.802094787,0.018301386,-1.888467226
1.237678912,0.597128162,-1.49825696
0.831278267,0.750706877,-2.82162961
0.750488025,0.771526772,-3.409666745
0.506494905,0.638474571,-3.456489039
0.34194983,0.590210867,-3.302273877
0.230759217,0.968563551,-2.863866779
0.155320977,0.708989442,-2.559321601
0.13030696,0.475771481,-3.127969088
0.141191824,0.441188865,-2.209451153
0.099729418,0.19398618,-1.915468323
0.662811473,0.300384699,-1.820251593
0.197606744,0.431378372,-1.533727432
0.123360182,0.59601712,-1.531896269
0.139312585,-0.327214365,-1.38281975
-0.06882223,-0.990025304,-1.184199633
0.336494183,-0.518215771,-1.244870504
0.263235901,-0.1837745,-1.036887483
0.177013415,-0.049462618,-1.161342909
0.134676158,0.323887102,-1.628472937
0.070680395,0.264281446,-1.438530565
-0.277710163,0.19993683,-1.212228798
-0.12437545,0.01729829,-1.033218304
-3.41E-05,-0.425750085,-1.072302227
0.000126883,-0.502087649,-0.973101895
8.45E-05,-0.230469093,-0.723423612
-0.96242139,-0.041166605,0.039643294
-0.707444505,-0.235228991,0.124618608
-0.487403482,-0.407354547,-0.856493488
-0.327576793,-0.479004161,-1.348469807
0.044676889,-0.479757435,-1.517049191
0.016113128,-0.313118672,-1.593453873
-0.036611373,-0.193224073,-1.309961175
0.062563423,-0.013771094,-1.019281816
0.04200826,0.012734571,-0.793693169
-0.22801185,0.023472206,-0.677796914
0.027066595,-0.071716759,-0.567911386
-0.044790874,-0.036269235,-0.639646521
-0.047920949,-1.470189879,-0.52277311
-0.142729293,-1.100730976,-0.478097219
-0.091682122,0.378182117,-0.417964038
0.061914743,0.184778317,-0.460987219
0.036479398,0.142730564,-0.44694296
0.030840037,0.106752555,-0.285128019
0.010329473,0.081220976,-0.280789734
1.282695537,0.012286379,-0.215020977
1.204824213,0.399544978,-0.420877077
0.791786999,-1.141376512,-1.565310798
0.548970611,-0.253407714,-2.381041754
0.453404922,0.080144267,-2.620236314
0.313660779,0.15466792,-2.569299472
0.168049323,0.21389185,-2.437588428
0.112955591,0.225191881,-2.510319215
0.114605582,0.190870959,-2.124286707
0.086082651,0.283415761,-1.747555936
-0.004822854,0.216761824,-4.789437061
0.005673171,0.145560326,-3.810870223
-0.100631365,0.035112491,-2.916983373
-1.037421894,-0.031247919,-2.346440676
-0.699427689,-0.319836696,-2.135792428
-0.385843876,-0.427723295,-2.56143532
-0.251701534,-0.384693968,-2.668646976
0.147191567,-0.343847065,-2.575605958
0.634804087,-0.179570413,-2.265236164
0.432723755,-0.104550094,-1.813297917
0.265334047,0.109639309,-1.973055251
0.179011543,0.167599856,-1.956449403
-0.183477348,0.186462917,-2.305577604
-0.123797737,0.011028496,-2.592559592
-0.083601871,-0.854456228,-2.240612147
-0.055858681,-0.58617166,-1.863660009
0.09346864,-0.405563254,-1.580322949
-0.898505592,-0.228420185,-1.151978733
-0.563793328,-0.457528609,-0.999972693
-0.396193474,-0.439588295,-1.533889862
-0.217403845,-0.327355203,-1.761817426
-0.146159698,-0.327757958,-1.690339149
-0.209626021,-0.258578139,-2.09940736
-0.074611339,-0.228590814,-1.784504069
-0.09079275,0.810197732,-1.541464312
-0.046957196,0.479468601,-0.987871695
-0.052416718,0.55760159,-0.852312423
-0.046252213,0.342132611,1.099465847
-0.031064082,0.556394067,0.753315884
0.670089688,0.347756151,0.542050767
0.485560218,0.485063084,1.247007068
0.327608926,0.4942356,0.324124669
0.680822982,0.446577897,-0.352739715
0.459357215,0.656327767,-0.685327931
0.307297353,0.344177473,-1.438931167
0.116592296,0.33860321,-1.557781314
0.079131655,0.323163118,-1.454057091
0.053549018,0.239721557,-1.245185964
0.004372388,0.870825846,-1.013633349
-0.698247169,0.556279952,-0.837010681
-0.471384352,0.15691556,-0.645577313
-0.317893368,-0.246900209,-1.157349182
-0.220647299,-0.269416344,-1.355645215
-0.235510248,-0.15274457,-1.358322761
-0.282377811,-0.182808902,-1.273241161
-0.201890922,-0.212155618,-1.120225116
0.116962562,-0.303097784,-1.138587649
0.07927114,-0.154120581,-1.142731544
-0.381682263,-0.069617737,-0.788511765
-0.230900573,-0.142912963,-0.602948457
-0.164774883,-0.155989305,-0.834993685
1.168530241,-0.186868609,-0.870025922
0.785336715,0.228384559,-0.835849643
0.529849047,0.418044297,-1.773984923
0.358223591,0.426635801,-2.116003525
0.244056087,0.399072403,-0.82726554
0.164679694,0.208233129,-0.13062032
0.111123835,0.196735967,0.42637071
0.073916936,0.213630434,0.166341986
0.032937311,0.164326007,-0.010359938
0.01699533,0.042010073,-0.084384947
-0.154688299,0.040527368,-0.09682238
-0.119103179,0.122106469,-0.123598882
-0.10957334,-0.001251249,-0.259248998
-0.082089397,-0.069679926,-0.420278153
-0.064212708,0.144676971,-0.838062383
-0.043610687,0.101236984,-0.82898508
-0.020165191,0.099910798,-0.705280857
-0.016569178,0.03853615,-1.02727359
-0.011104446,-0.013845928,-0.930158687
-0.005518084,-0.013025014,-0.740260602
-0.006833561,0.0274121,-0.687763661
-0.004915343,0.647619544,-0.432781217
0.001171508,0.398552056,-0.305043653
-0.489573456,-0.034211841,-0.034833225
-0.301924721,-0.64997658,-0.367304047
-0.214250506,-0.533649891,-0.775996175
-5.16985937,-0.416991586,-1.369598356
-3.472913738,0.073525462,-1.299877763
-2.51657508,0.183851177,-6.235412152
-1.62705423,-0.057212791,-8.068787209
-1.193268848,-0.408972714,-9.616676317
-0.806038313,-1.102717012,-8.94893325
-0.51427585,-1.003883944,-9.201864882
-0.39746728,-0.850507206,-9.071890865
-0.366805205,-0.700369586,-7.566273076
-0.247633783,-0.586664005,-6.273873393
0.09015789,-0.146050594,-5.241522368
0.193804138,0.017732172,-4.539190554
0.405502568,0.100723252,-3.62053133
0.279288108,0.215472375,-2.936065151
0.200078688,0.314882802,-2.664667861
