V1,V2,V3
-0.300283921,-0.678406421,0.105507147
0.187027007,0.665006828,0.078405231
-0.092499601,-0.911768482,-0.018614549
0.020273798,0.904696603,-0.061922657
-0.010755451,-0.780115538,0.172512596
0.006826762,-0.640486428,-0.002283894
-0.004251932,0.631138714,0.280698397
0.002115976,-0.632813792,-0.008555991
0.006801845,0.592424578,0.22768203
0.169879048,-0.640788264,0.046421028
-0.195688024,0.041958852,0.144540455
0.230605485,1.063917825,-0.054627114
-0.142433871,-1.263219723,0.116064286
0.097532962,2.270003786,-0.144926501
-0.207580469,-2.134955835,-0.06178612
0.129534981,2.097607275,-0.128292605
0.2464909,-2.085537424,-0.147691664
-0.279425876,2.049052325,-0.754203695
-0.599534486,-1.834094851,0.517705318
-0.156460807,1.882143349,-1.043937542
0.099332725,-1.849183804,0.693946006
1.294718106,1.738107694,-0.873953931
-0.664508111,-1.772896303,0.420152242
0.881821985,1.727629967,-1.066853714
-0.549131333,-1.716269768,0.71762136
0.615241275,2.404532922,-0.953911293
-0.385188966,-2.184052674,0.51362776
0.262966488,2.272492014,-0.887848501
-0.165694704,-2.205529471,0.562326484
0.08662544,2.167720339,-0.813077977
-0.053719559,-2.456874431,0.586096357
0.0226637,2.443830204,-0.81661895
0.209908187,-2.097645794,0.624964039
-0.129996338,2.035509843,-0.715562873
0.087376237,-2.036533268,0.580568592
-0.05826976,2.032368644,-0.747084075
0.234654503,-1.94579283,0.476191393
-0.185368241,1.799680172,-1.376565398
0.144233531,-1.735184263,1.211373262
-0.094153183,1.722718323,-1.328307527
-0.024266472,-1.574961673,1.31921354
0.003396762,1.524579467,-1.687226624
-0.054202187,-1.508929078,1.713397684
0.03279672,1.429696777,-2.391405115
-0.024327575,-1.404893488,2.381708433
0.018194141,1.380318293,-2.33627092
0.006718906,-1.353071955,2.04903183
-0.004505148,1.329324206,-1.986712665
0.002804221,-1.314608785,1.980224535
0.000669553,1.291550358,-1.899500632
-0.016152844,-1.354306953,1.952167019
0.045574103,1.334058243,-1.853607789
0.031357476,-1.539646919,1.899707781
-0.018686762,1.512617205,-1.895811336
1.384906867,-1.337569555,1.859029948
-0.785341869,1.309726494,-1.794596032
0.488996175,-1.286833322,1.146676992
-0.309314383,1.26244664,0.221486275
0.191399884,-1.652329142,-0.370658643
-0.131840491,1.664228313,-0.009008267
0.225939582,-1.701667601,1.457552338
-0.174701957,1.679786837,-1.698109922
0.108756951,0.263894414,1.58148316
-0.082565997,-0.258776239,-1.84115865
0.165929483,0.997289019,2.012899013
-0.388802741,-0.388748591,-1.107104355
