V1,V2,V3
-0.139840385,-0.095989924,-0.000230508
-0.047396137,-0.050091767,-0.062410429
-0.021480437,-0.035297259,-0.154109704
-0.018418199,-0.023809502,-0.323307421
-0.355576689,0.093672016,0.147755681
-0.132342974,0.052990204,-0.003938209
-0.046249029,0.743865611,-0.379593017
-0.042878286,-0.381349137,0.008759196
0.011180048,-0.196126497,-0.458923416
0.530698193,-0.080420068,0.04557896
0.182480268,-0.041924848,-0.061573623
0.097262709,-0.021822705,0.503070941
0.638624337,0.339918108,-0.059508737
0.224441567,0.17668436,0.300068908
0.443241612,0.626549578,0.539286198
0.077151929,0.323165524,0.308745297
0.025891165,0.174029097,0.635615923
0.227250103,-0.037971473,-0.096337383
0.107813355,-0.121097703,-0.395623585
0.036544307,-0.066691181,0.274267558
0.089784869,-0.039959108,-0.070218152
0.035939971,-0.190387791,0.382239895
0.025949273,-0.103855924,0.270174643
0.004312007,-0.046946672,-0.424868685
0.002371477,-0.024713811,0.185892075
0.004345801,0.014674465,-0.445595306
-0.010894413,0.007783813,0.213243177
-0.918955647,0.003982695,-0.056789331
-0.311516796,3.892045613,0.018176516
1.374382927,2.0026977,-0.126872563
-1.442114617,1.010752953,0.385574036
-0.564948779,0.463639943,1.303068698
-0.192651944,0.255574503,-1.259188701
-0.063341912,-0.189350969,0.222931472
0.122998072,-0.097489474,-0.574062194
0.154953698,-0.050340661,0.234620669
0.274155822,-0.045814737,-0.258937172
0.361133979,0.064241852,0.234684031
0.094110169,1.136589448,0.208481752
0.031878835,0.568066545,0.760813744
-0.001688045,0.288497836,0.06499301
0.007739998,0.150621048,-0.373651297
-0.002684505,0.078356783,0.576351157
-0.079558643,0.076018186,-0.233853651
0.677787432,0.044389035,0.241971646
0.229382081,0.013435585,-0.416552316
0.051685554,0.132807959,0.796848216
0.073622399,0.165384751,-0.078981816
-0.152572011,-0.048503256,0.187740604
-0.064468184,0.014787339,-0.034971581
-0.056432498,0.00796298,-0.042725273
-0.788647309,-0.019231608,-0.035630744
-2.140360106,-0.113716527,-0.042901626
-0.725448713,-0.089742439,-0.729966084
-0.274129544,-0.400769391,-0.521656298
-0.121883587,-0.409212813,-0.649176263
0.004227656,-0.215130625,-0.025238133
-0.071225582,-0.106812875,-0.255074817
0.461664299,-0.062050804,0.048074504
-0.33252198,0.024646334,-0.12904243
-2.292344865,0.105835162,0.359309779
-0.778098149,0.124854015,-0.64688869
-0.257442437,0.765343652,-0.239295642
0.369929993,0.310985538,-0.029457123
0.113343049,0.186403217,-0.117179258
0.033095333,0.665598469,0.030763483
0.010727912,0.611388034,0.464044272
1.415806916,0.329261469,0.295936085
-0.111977597,0.168836043,0.210541091
-0.034030648,0.207358256,0.957841518
-0.011535138,0.050606231,-0.413215691
-0.092382382,0.078639039,0.229337444
-0.036934268,-0.009571789,-0.065725095
-0.012386683,0.266918165,-0.084991323
-0.066736559,0.135711973,0.175751692
-0.022618937,-0.027754103,0.265628938
0.02159012,0.032232384,-0.188532072
0.049417483,-0.032120241,0.601271843
0.006641363,0.125124042,-0.01539535
0.000115428,0.21207654,0.15026476
4.36E-05,0.114704804,0.236145038
0.061042519,-0.14599442,-0.034962254
0.021122126,0.052021369,-0.05985769
0.18371113,0.028977057,0.118316121
0.074954992,-0.020663249,-0.018580843
-0.371896184,-0.002808445,0.182010121
-0.018975869,0.205394207,-0.009513557
-0.034278202,0.104693,-0.210845589
0.00387145,0.085667166,0.16380558
0.001312095,0.043902588,-0.041909652
0.079534631,-0.012287325,-0.34152581
0.026966696,-0.006355942,0.149511791
0.009426237,-0.090288458,0.00035488
