V1,V2,V3
0.082720168,-0.002249585,-0.036252631
-0.160824379,0.573318111,0.559162754
0.137326951,-0.289499818,0.253235944
-1.28106276,0.477171564,-3.601799711
1.108802055,-0.244258901,1.196732177
-0.544053733,0.140976645,-0.386424317
0.248555223,-0.069200954,0.119365675
-0.113621544,0.080006508,-0.088455061
0.363794237,-0.040395765,-0.953313688
-1.038391573,0.566107554,0.226421214
0.464847737,-1.12684078,-0.024468166
-0.215259455,0.632658902,-0.55162311
0.242796606,-0.285431132,0.403772542
-0.242534857,0.189465346,-0.292155764
0.108843649,0.441918191,0.216588942
-0.116727283,0.010036744,0.417007654
0.052638573,-0.282359384,-0.075391534
-0.003937462,0.28501263,-0.04203585
-0.13154953,-0.152498449,0.222602689
0.20931796,0.078072508,-0.199681891
-0.021091941,-0.030424665,0.015983144
0.022198135,-0.044991506,-0.178542633
0.063099298,-0.234658867,0.096059587
-0.060413949,0.118867551,-0.202616421
0.027054397,-0.059720667,0.024242156
-0.094140532,0.011049678,0.034544975
0.040524459,-0.081634483,0.303466156
-0.003354358,0.041221545,-0.127007895
-0.031576233,-0.023524096,-0.351434914
0.007991946,0.011860017,0.377857126
-0.03605221,0.625155523,-0.099523036
-0.044123628,-0.295819799,0.466463059
-0.01034957,0.389009153,-0.361274004
0.004666304,-0.220453218,0.417112918
-0.141587044,0.524506702,-0.375874607
0.065128174,-0.264851879,0.464002361
0.427900505,0.133972205,-0.30194958
-0.152076495,-0.067626287,0.170314388
0.06786365,0.039103949,-0.161772015
-0.100533945,-0.390429883,0.233163817
0.003619875,0.197148485,-0.137193009
0.48315497,-0.0679625,-0.006899445
-0.217836154,0.325759118,-0.052153812
0.072372974,-0.155237404,0.220327358
-0.031936317,0.048920989,-0.232268999
0.940837321,-0.28662409,0.085155037
-0.424039728,0.148384123,-0.267285523
0.214706572,-0.665476401,-0.010907077
-0.094104234,0.33577968,-0.386355605
0.038059851,-0.15426918,0.350538175
-0.166299134,0.078012964,-0.160149206
0.070719063,-0.041164713,0.230487675
-0.032797996,-0.660180464,-0.090125996
0.034975531,0.333349755,-0.441357985
0.043285387,-0.049637531,0.345385461
0.061205091,0.023582032,-0.012337343
-0.025267449,-0.019036914,-0.03604004
0.080741402,0.016226159,-0.012694861
-0.079339425,0.026612917,0.546165366
0.23243331,0.056779167,-0.081788457
-0.091306597,-0.094718781,0.078128239
0.038520309,0.036359606,-0.295828648
-0.0057099,-0.015585145,0.065117006
0.002531371,0.107732638,0.010020254
0.143773402,0.223967702,2.416502383
0.286227999,-0.135228559,-0.408122972
0.914935454,0.139777283,-0.353010536
-0.684879345,0.163023433,0.120126448
0.007639741,-0.079965116,0.025374552
-0.016282615,0.039348042,-0.25942669
0.007751537,-0.112023544,0.09537658
0.06376595,0.182472254,-0.10737071
-0.02560684,-0.092139827,0.166944441
-0.815392447,0.356526915,-0.134659279
0.364780503,0.392617737,0.313707519
-0.107714382,-0.434880373,0.288604793
0.049785436,0.209351641,-0.378600387
