V1,V2,V3
0.151558694,0.031439074,-0.197429811
-0.076546128,-0.050490402,0.034878504
-0.007024159,-0.014386883,0.310068559
0.00386127,-0.009911188,0.120171018
-0.002122589,-0.010700105,0.046256574
-0.539122871,0.527324901,0.020076203
0.401754155,0.146009949,0.421579877
-0.199195456,1.465137122,-0.019266705
0.085035895,0.417318503,0.3215156
-0.047250153,0.083383173,0.555083018
0.038875687,0.024014135,0.261700226
-0.023155709,1.399846927,-0.514428229
0.011298536,0.39859225,0.108933718
-0.313122543,0.127161908,0.220732594
0.189184057,-1.103884857,0.153803983
-0.103806756,-0.29418843,-0.352513051
0.059131345,-0.338328265,-0.368233437
-0.388227771,-0.09656792,-0.230954698
0.663197932,0.223128036,-0.190802542
-0.364200673,0.062023843,0.160674731
0.194403366,0.054309222,-0.173425714
0.728530249,0.014354722,-0.191636386
-0.400491642,0.000342457,-0.172527603
-0.085135468,0.002212071,-0.368691738
0.040145813,0.127613511,0.034543016
-1.220318779,0.036457902,0.054039665
0.786387692,0.010388744,-0.201934349
-0.439511044,-0.084538047,0.300319227
0.200661438,-0.501109657,-0.267179299
0.013048546,-0.142600395,-0.12428141
-0.457264511,-0.041254288,-0.221000325
0.26671402,-0.009868471,-0.50972184
-1.026430122,0.107618429,-0.034124102
0.535208915,0.084741204,-0.08530548
-0.468840502,-0.04382652,0.362707531
0.570206238,-0.010896953,-0.059941414
0.237473263,-0.001030615,0.276283008
-0.134116638,-0.001852451,-0.180274612
0.13315136,-1.141408823,-0.163941834
-0.073778055,-0.377704373,-0.393882205
0.058887764,-0.107740451,-0.394860759
-0.075039439,0.010780342,-0.199264058
-0.457315485,-0.000234547,-0.125591947
-0.334824977,-0.275683524,-0.026371217
0.189681078,0.166169453,0.065394944
1.031143801,0.047341371,0.270308061
-0.56487733,0.00315787,0.386088327
0.296082569,0.014664992,-0.282313271
0.536238606,0.034919891,0.820968041
-0.293440847,0.009864023,0.400347178
0.161412509,-0.018861201,-0.176525273
-0.087119165,-0.02548126,0.0328921
0.047658533,0.039262606,-0.064016414
-0.029162527,0.010793857,0.178741621
-0.279445209,0.013840287,-0.023342583
0.166236771,-0.712502467,0.495079747
-0.091467587,-0.216732933,-0.043624959
0.220111184,-0.068377761,-0.185108636
-0.126014832,-0.031588139,-0.099867976
-0.623549785,-0.771155147,-0.345243237
0.342674368,-0.230222825,-0.540612102
0.302526511,0.302033845,-0.119125245
-0.171939479,0.088195119,-0.080403618
0.024054415,0.008210083,-0.153693514
-0.183269483,-0.039159534,-0.076139721
-0.015022507,-0.275208745,-1.77312776
0.005552828,-0.077650747,-0.87366803
-0.16734818,-0.075685743,0.209643959
0.427902321,-0.029346764,0.509994973
-0.237481084,0.054858235,0.45073214
0.13067461,0.090988839,0.050850549
0.225671094,0.046008271,0.17544442
0.215690706,-0.468475246,0.030256043
-0.119530639,-0.154891099,-0.278242809
0.069366088,0.105050127,-0.286590106
0.00157943,-0.150708128,0.062034371
-0.001585524,0.137733351,-0.074494304
-0.561216902,0.039225778,-0.008213053
0.336571306,0.0866101,0.012921133
-0.1134813,0.015409848,-0.054294774
0.069555444,-0.169628016,-0.100295713
-0.117007839,-0.164777903,0.03534199
0.063567421,0.23740919,0.08112192
-0.055562212,0.06292342,0.230184046
0.02785104,-0.183359192,0.086637551
0.202814505,-0.005511429,-0.011515561
0.246372872,-0.398520477,-0.101288029
-0.105436268,-0.114402469,-0.29118098
0.074483529,-0.029949669,0.727242596
-0.00996665,-0.006927595,0.283372408
0.00547861,0.003574829,0.126683356
-0.003054978,0.000794072,0.321402076
-0.028890513,-1.565015512,0.03875955
0.015864043,-0.445154013,0.559284077
1.145515705,-0.126922702,0.07062438
-0.564072072,-0.037579557,-0.025610529
0.306073276,-0.001795419,-0.411886784
-0.178762855,0.037462835,0.114069281
0.033661153,0.011166406,-0.010072795
-0.013257043,0.31201734,0.074808303
0.013290274,1.083487702,0.119619655
-0.307850365,0.310191872,-0.829055316
0.180732133,0.08237688,-0.28454118
-0.11781865,-0.216528949,0.229037198
0.355180238,-0.046570396,-0.1054091
-0.194861233,-0.617563236,0.004778896
0.613950516,0.26633554,-0.349833908
-0.347111537,0.157314983,0.026647154
0.188423217,0.026308702,-0.187206489
-0.100883797,0.033324089,0.052189467
0.173198166,-0.067240429,-0.042158334
-0.077088364,-0.170055723,-0.537017931
-0.14531425,-0.011265667,-0.12560637
0.080492933,-0.123095497,-0.143193449
-0.044246883,-0.034265932,-0.079938972
0.016423924,-0.010287607,-0.10966741
-0.036251484,0.347221576,-0.039404916
0.553642568,0.100890614,0.119876329
-0.310293875,0.390249831,0.289666367
0.110039504,0.16652459,0.068532351
-0.034628884,-0.006532876,0.620957308
0.019258809,-0.180391067,0.238816761
-0.010630387,-1.055518885,0.087772768
0.053536862,-0.300794905,-0.273401989
-0.017763724,-2.350854505,-0.246113529
0.01451621,-0.735664317,-0.400904707
0.081660295,-1.698826163,-0.55936952
-0.042607853,-0.514448222,-0.441876129
-5.75E-05,-0.118364284,-0.390880995
-0.004723276,-0.113625765,-0.214408275
-0.011543379,-0.054506142,-0.151828946
0.007267969,-0.028762296,-0.030023401
-0.129262684,-0.007184705,-0.14519413
-0.544231896,-0.362938159,-0.032923913
0.299239665,-0.103412061,-0.022725493
-0.403236781,-0.029865923,1.761357686
-0.522081946,-0.137948199,0.69336436
0.29219838,-0.151662321,0.697651607
-0.196575757,0.109984156,0.507638519
0.120271833,0.06089663,-0.237210159
-0.081074709,0.022407382,-0.20810287
-0.096664787,-0.065138089,-0.1543779
-0.13915171,-0.025212704,0.098324311
0.062840157,-0.260084288,0.392706519
-0.036587242,-0.680996015,0.138244275
-0.035725248,-0.209285081,-0.211380721
0.017417259,-0.08882729,-0.168211162
-0.372034762,-0.251469672,-1.596724077
0.204512519,-0.284532379,-0.727218519
-0.689471453,-0.078341368,-0.011068928
0.378282661,-0.037375871,-1.212805697
-0.174042994,-0.457806928,-0.392821794
